advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,timeStepIndex,pValue,leastWinningCost,conversionAction
104,2,10000,175.42,37,0.028719,7.2448,0
104,2,10000,175.42,29,0.013833,2.9255,1
104,2,10000,175.42,13,0.005482,0.7807,0
104,2,10000,175.42,3,0.009764,1.7737,0
104,2,10000,175.42,41,0.000451,0.0402,0
104,2,10000,175.42,26,0.000706,0.0908,0
104,2,10000,175.42,22,0.002846,0.3729,0
104,2,10000,175.42,34,0.001709,0.2427,0
104,2,10000,175.42,15,0.00037,0.0735,0
104,2,10000,175.42,5,0.024335,3.7499,0
104,2,10000,175.42,3,0.001001,0.1807,0
104,2,10000,175.42,43,0.01802,3.8108,0
104,2,10000,175.42,4,0.01207,2.8259,0
104,2,10000,175.42,6,0.014116,2.5505,0
104,2,10000,175.42,38,0.000473,0.0811,0
104,2,10000,175.42,16,0.067967,10.9464,0
104,2,10000,175.42,44,0.014748,2.0423,0
104,2,10000,175.42,21,0.021131,5.4202,0
104,2,10000,175.42,21,0.013891,2.3347,0
104,2,10000,175.42,0,0.003041,0.5826,0
104,2,10000,175.42,34,0.031072,4.2892,0
104,2,10000,175.42,10,0.022481,5.1922,0
104,2,10000,175.42,43,0.027156,6.7674,0
104,2,10000,175.42,34,0.010045,1.4261,0
104,2,10000,175.42,20,0.015018,2.8431,0
104,2,10000,175.42,8,0.007198,1.7657,0
104,2,10000,175.42,23,0.049912,6.5967,0
104,2,10000,175.42,22,0.023025,2.6711,0
104,2,10000,175.42,43,0.034743,4.9509,0
104,2,10000,175.42,34,0.030283,7.7349,0
104,2,10000,175.42,33,0.006314,0.9483,0
104,2,10000,175.42,14,0.01155,2.423,0
104,2,10000,175.42,14,0.007862,0.8701,0
104,2,10000,175.42,5,0.014869,1.8818,0
104,2,10000,175.42,21,0.008974,1.4332,0
104,2,10000,175.42,44,0.00423,0.702,0
104,2,10000,175.42,9,0.018295,2.6281,0
104,2,10000,175.42,47,0.004765,1.0481,0
104,2,10000,175.42,3,0.034799,5.4781,0
104,2,10000,175.42,6,0.000253,0.0367,0
104,2,10000,175.42,21,0.00696,1.6237,0
104,2,10000,175.42,32,0.01177,2.3087,0
104,2,10000,175.42,16,0.026921,6.8984,0
104,2,10000,175.42,40,0.044061,7.2612,0
104,2,10000,175.42,7,0.031746,3.9792,0
104,2,10000,175.42,39,0.017522,2.9094,0
104,2,10000,175.42,17,0.056858,9.6388,0
104,2,10000,175.42,25,0.042106,9.6948,0
104,2,10000,175.42,18,0.002955,0.3115,0
104,2,10000,175.42,32,0.019924,4.2897,0
104,2,10000,175.42,12,0.005406,1.2716,0
104,2,10000,175.42,20,0.063548,7.0783,0
104,2,10000,175.42,8,0.01196,2.6797,0
104,2,10000,175.42,20,0.008837,0.7875,0
104,2,10000,175.42,2,0.001565,0.1543,0
104,2,10000,175.42,17,0.005539,1.4339,0
104,2,10000,175.42,8,0.097415,8.6832,0
104,2,10000,175.42,24,0.005475,1.1989,0
104,2,10000,175.42,26,0.01034,2.407,0
104,2,10000,175.42,38,0.022198,4.0994,0
104,2,10000,175.42,21,0.032064,7.1235,0
104,2,10000,175.42,33,0.020586,4.3801,0
104,2,10000,175.42,33,0.004469,0.9231,0
104,2,10000,175.42,45,0.023472,4.4502,0
104,2,10000,175.42,16,0.013555,1.331,0
104,2,10000,175.42,47,0.118391,25.6958,0
104,2,10000,175.42,7,0.030705,7.8561,0
104,2,10000,175.42,47,0.003424,0.4881,0
104,2,10000,175.42,43,0.020815,2.4479,0
104,2,10000,175.42,27,0.005924,1.1444,0
104,2,10000,175.42,35,0.002244,0.4565,0
104,2,10000,175.42,4,0.018763,3.9238,0
104,2,10000,175.42,24,0.007674,1.5189,0
104,2,10000,175.42,32,0.024008,4.8906,0
104,2,10000,175.42,32,0.04935,8.6965,0
104,2,10000,175.42,23,0.036817,7.1409,0
104,2,10000,175.42,41,0.000832,0.1186,0
104,2,10000,175.42,34,0.002048,0.18,0
104,2,10000,175.42,41,0.001989,0.2405,0
104,2,10000,175.42,11,0.016933,3.5058,0
104,2,10000,175.42,21,0.010602,2.6666,0
104,2,10000,175.42,1,0.030473,5.4535,0
104,2,10000,175.42,33,0.02809,6.5109,0
104,2,10000,175.42,43,0.034771,3.7558,0
104,2,10000,175.42,35,0.010286,1.1369,0
104,2,10000,175.42,9,0.005272,0.559,0
104,2,10000,175.42,13,0.000946,0.2395,0
104,2,10000,175.42,17,0.056783,14.399,0
104,2,10000,175.42,36,0.006835,1.0984,0
104,2,10000,175.42,45,0.0262,3.2545,0
104,2,10000,175.42,15,0.015903,2.9195,0
104,2,10000,175.42,9,0.026557,5.0426,0
104,2,10000,175.42,11,0.01326,2.5137,0
104,2,10000,175.42,18,0.002525,0.4088,0
104,2,10000,175.42,10,0.004824,0.9645,0
104,2,10000,175.42,34,0.004865,0.7153,0
104,2,10000,175.42,11,0.005258,1.3469,0
104,2,10000,175.42,17,0.043456,10.1232,0
104,2,10000,175.42,11,0.052108,8.1078,0
104,2,10000,175.42,41,0.005301,0.4866,0
104,2,10000,175.42,30,0.077809,11.361,0
104,2,10000,175.42,18,0.027923,5.0719,0
104,2,10000,175.42,14,0.007716,1.0738,0
104,2,10000,175.42,35,0.034956,7.877,0
104,2,10000,175.42,12,0.050413,6.033,0
104,2,10000,175.42,37,0.003801,0.5337,0
104,2,10000,175.42,2,0.011356,2.681,0
104,2,10000,175.42,6,0.009749,2.1879,0
104,2,10000,175.42,30,0.002623,0.2807,0
104,2,10000,175.42,46,0.029527,3.8714,0
104,2,10000,175.42,23,0.037357,3.5247,0
104,2,10000,175.42,32,0.021385,4.2074,0
104,2,10000,175.42,17,0.024139,2.3538,0
104,2,10000,175.42,38,0.015586,3.7886,0
104,2,10000,175.42,10,0.053763,10.9279,0
104,2,10000,175.42,20,0.002412,0.4726,0
104,2,10000,175.42,17,0.014295,2.0171,0
104,2,10000,175.42,20,0.054496,7.2496,0
104,2,10000,175.42,25,0.00326,0.3513,0
104,2,10000,175.42,15,0.011651,1.0979,0
104,2,10000,175.42,41,0.007639,1.2531,0
104,2,10000,175.42,30,0.001343,0.2115,0
104,2,10000,175.42,27,0.003426,0.3809,0
104,2,10000,175.42,1,0.005402,0.9127,0
104,2,10000,175.42,28,0.002914,0.6412,0
104,2,10000,175.42,25,0.001378,0.3081,0
104,2,10000,175.42,47,0.046615,9.3054,0
104,2,10000,175.42,18,0.008672,1.3722,0
104,2,10000,175.42,45,0.011489,2.2099,0
104,2,10000,175.42,28,2.4e-05,0.0041,0
104,2,10000,175.42,6,0.000951,0.1269,0
104,2,10000,175.42,11,0.032561,4.3678,0
104,2,10000,175.42,15,0.001359,0.2351,0
104,2,10000,175.42,28,0.00585,0.6479,0
104,2,10000,175.42,7,0.025723,3.1791,0
104,2,10000,175.42,20,6.9e-05,0.0121,0
104,2,10000,175.42,4,0.00156,0.2289,0
104,2,10000,175.42,28,0.044394,7.4534,0
104,2,10000,175.42,16,0.0138,2.2986,0
104,2,10000,175.42,0,0.029635,4.0288,0
104,2,10000,175.42,12,0.002014,0.3222,0
104,2,10000,175.42,43,0.056374,13.373,0
104,2,10000,175.42,19,0.015278,3.2073,0
104,2,10000,175.42,2,0.045324,9.9494,0
104,2,10000,175.42,42,0.012635,1.2398,0
104,2,10000,175.42,11,0.015278,2.6447,0
104,2,10000,175.42,31,0.006403,1.1954,0
104,2,10000,175.42,43,0.107931,21.1246,1
104,2,10000,175.42,23,0.045157,8.1182,1
104,2,10000,175.42,35,0.014253,1.472,0
104,2,10000,175.42,25,0.020319,2.0786,0
104,2,10000,175.42,29,0.040697,9.4169,0
104,2,10000,175.42,22,0.001751,0.2149,0
104,2,10000,175.42,46,0.025745,3.3216,0
104,2,10000,175.42,24,0.03693,5.3293,0
104,2,10000,175.42,6,0.015489,2.6626,0
104,2,10000,175.42,21,0.019212,4.1676,0
104,2,10000,175.42,28,0.020953,2.2358,0
104,2,10000,175.42,42,0.052836,10.4703,0
104,2,10000,175.42,34,0.008654,2.1129,0
104,2,10000,175.42,12,0.021502,2.5017,0
104,2,10000,175.42,22,0.042701,6.6998,0
104,2,10000,175.42,34,0.01982,3.5555,0
104,2,10000,175.42,4,0.017971,3.2911,0
104,2,10000,175.42,8,0.002378,0.4008,0
104,2,10000,175.42,14,0.004654,1.0246,0
104,2,10000,175.42,44,0.026653,4.2139,0
104,2,10000,175.42,8,0.038355,7.4724,0
104,2,10000,175.42,30,0.008916,0.8106,0
104,2,10000,175.42,41,0.024397,4.9196,0
104,2,10000,175.42,11,0.012995,2.7715,0
104,2,10000,175.42,33,0.037094,9.5515,0
104,2,10000,175.42,42,0.018137,3.3686,0
104,2,10000,175.42,6,0.024943,4.1523,0
104,2,10000,175.42,21,0.070302,7.7369,0
104,2,10000,175.42,34,0.005947,1.254,0
104,2,10000,175.42,9,0.003312,0.6168,0
104,2,10000,175.42,42,0.011211,2.9443,0
104,2,10000,175.42,37,0.000177,0.0432,0
104,2,10000,175.42,39,0.057234,8.1286,0
104,2,10000,175.42,10,0.009114,1.1326,0
104,2,10000,175.42,29,0.006893,0.8194,0
104,2,10000,175.42,25,0.020425,3.1509,0
104,2,10000,175.42,42,0.10006,22.0422,0
104,2,10000,175.42,36,0.006817,0.9436,0
104,2,10000,175.42,45,0.031499,7.0138,0
104,2,10000,175.42,23,0.020001,4.8793,0
104,2,10000,175.42,35,0.011424,1.5797,0
104,2,10000,175.42,36,0.001317,0.3246,0
104,2,10000,175.42,30,0.022771,2.6369,0
104,2,10000,175.42,47,0.03107,3.486,0
104,2,10000,175.42,1,0.057155,6.498,0
104,2,10000,175.42,25,0.020516,4.4348,0
104,2,10000,175.42,26,0.006008,1.5669,0
104,2,10000,175.42,4,0.01744,2.8987,0
104,2,10000,175.42,27,0.009235,1.405,0
104,2,10000,175.42,26,0.014106,3.1241,0
104,2,10000,175.42,11,0.003798,0.9573,0
104,2,10000,175.42,21,0.049485,6.7818,0
104,2,10000,175.42,23,0.022568,3.3163,0
104,2,10000,175.42,45,0.058823,5.2198,0
104,2,10000,175.42,41,0.003335,0.7516,0
104,2,10000,175.42,30,0.015621,1.824,0
104,2,10000,175.42,38,0.006383,1.4723,0
104,2,10000,175.42,18,0.007719,1.0881,0
104,2,10000,175.42,6,0.02248,3.5997,0
104,2,10000,175.42,14,0.023448,2.4647,0
104,2,10000,175.42,37,0.046326,4.8531,0
104,2,10000,175.42,43,0.053042,5.4425,0
104,2,10000,175.42,32,0.034569,3.3529,0
104,2,10000,175.42,19,0.007833,1.417,0
104,2,10000,175.42,13,0.050661,8.7906,0
104,2,10000,175.42,37,0.020464,4.9279,0
104,2,10000,175.42,46,0.000421,0.0804,0
104,2,10000,175.42,9,0.006586,1.0298,0
104,2,10000,175.42,23,0.045188,6.4441,0
104,2,10000,175.42,26,0.005534,1.2822,0
104,2,10000,175.42,16,0.015536,2.5938,0
104,2,10000,175.42,12,0.028139,3.318,0
104,2,10000,175.42,12,0.013914,3.288,0
104,2,10000,175.42,30,0.010454,0.9296,0
104,2,10000,175.42,19,0.038649,5.7479,0
104,2,10000,175.42,45,8.6e-05,0.0173,0
104,2,10000,175.42,15,0.011502,1.0882,0
104,2,10000,175.42,27,0.041483,4.9829,0
104,2,10000,175.42,20,0.002142,0.3747,0
104,2,10000,175.42,6,0.011252,1.8422,0
104,2,10000,175.42,33,0.005956,0.5695,0
104,2,10000,175.42,37,0.018904,4.1816,0
104,2,10000,175.42,24,0.004276,0.6538,0
104,2,10000,175.42,15,0.012685,3.216,0
104,2,10000,175.42,5,0.008142,1.6934,0
104,2,10000,175.42,18,0.001057,0.1058,0
104,2,10000,175.42,1,0.02529,2.4996,0
104,2,10000,175.42,31,0.010072,1.3698,0
104,2,10000,175.42,23,0.005652,1.1049,0
104,2,10000,175.42,31,0.018348,3.7171,0
104,2,10000,175.42,27,0.007089,1.3217,0
104,2,10000,175.42,2,0.019293,2.8926,0
104,2,10000,175.42,14,0.037463,4.481,0
104,2,10000,175.42,11,0.01388,1.5122,0
104,2,10000,175.42,10,0.012342,1.263,0
104,2,10000,175.42,23,0.019552,2.1645,0
104,2,10000,175.42,37,0.023858,2.9213,0
104,2,10000,175.42,38,0.02568,5.1965,0
104,2,10000,175.42,7,0.007358,1.4872,0
104,2,10000,175.42,1,0.029403,3.0981,0
104,2,10000,175.42,10,0.003859,0.6202,0
104,2,10000,175.42,15,0.012053,1.7879,0
104,2,10000,175.42,21,0.030061,3.4667,0
104,2,10000,175.42,7,0.003853,0.6658,0
104,2,10000,175.42,21,0.025668,5.6755,0
104,2,10000,175.42,1,0.00952,2.1502,0
104,2,10000,175.42,12,0.009398,2.1026,0
104,2,10000,175.42,44,0.019289,4.3047,0
104,2,10000,175.42,0,0.013379,2.4823,0
104,2,10000,175.42,42,0.012635,2.1877,0
104,2,10000,175.42,41,0.012993,2.5515,0
104,2,10000,175.42,13,0.002301,0.2157,0
104,2,10000,175.42,25,0.003072,0.6472,0
104,2,10000,175.42,9,0.07658,11.1374,0
104,2,10000,175.42,1,0.030884,7.1805,0
104,2,10000,175.42,1,0.008479,2.1126,0
104,2,10000,175.42,9,0.009904,2.4984,0
104,2,10000,175.42,39,0.022356,4.5074,0
104,2,10000,175.42,42,0.078776,19.344,0
104,2,10000,175.42,39,0.012723,1.9724,1
104,2,10000,175.42,6,0.045338,4.7003,0
104,2,10000,175.42,41,0.042105,10.8704,0
104,2,10000,175.42,18,0.03091,3.6623,0
104,2,10000,175.42,42,0.010432,1.935,0
104,2,10000,175.42,12,0.005909,0.6836,0
104,2,10000,175.42,33,0.017339,3.6645,0
104,2,10000,175.42,38,0.031252,5.4703,0
104,2,10000,175.42,27,0.018428,3.6656,0
104,2,10000,175.42,39,0.004209,0.6271,0
104,2,10000,175.42,24,0.021566,4.9605,0
104,2,10000,175.42,7,0.017672,3.6881,0
104,2,10000,175.42,28,0.001811,0.3709,0
104,2,10000,175.42,23,0.000833,0.1944,0
104,2,10000,175.42,40,0.029838,5.3902,0
104,2,10000,175.42,30,0.010119,2.2076,0
104,2,10000,175.42,25,0.015144,2.0629,0
104,2,10000,175.42,33,0.016251,3.6186,0
104,2,10000,175.42,45,0.004031,0.7012,0
104,2,10000,175.42,40,0.026272,4.2898,0
104,2,10000,175.42,9,0.017412,2.5914,0
104,2,10000,175.42,30,0.026027,3.1778,0
104,2,10000,175.42,35,0.041231,6.5172,0
104,2,10000,175.42,24,0.01009,2.5418,0
104,2,10000,175.42,36,0.015517,2.1757,0
104,2,10000,175.42,25,0.011195,1.3934,0
104,2,10000,175.42,31,0.001047,0.2376,0
104,2,10000,175.42,14,0.008103,0.9131,0
104,2,10000,175.42,35,0.057716,8.706,0
104,2,10000,175.42,28,0.004688,0.5765,0
104,2,10000,175.42,38,0.009798,1.3719,0
104,2,10000,175.42,3,0.02517,3.9191,0
104,2,10000,175.42,31,0.022954,2.7086,0
104,2,10000,175.42,34,0.006293,0.6502,0
104,2,10000,175.42,15,0.070423,7.4814,0
104,2,10000,175.42,24,0.02981,7.3388,0
104,2,10000,175.42,34,0.027606,6.142,0
104,2,10000,175.42,19,0.018541,4.615,0
104,2,10000,175.42,45,0.12005,15.8752,0
104,2,10000,175.42,47,0.061705,11.5262,1
104,2,10000,175.42,47,0.007208,1.2976,0
104,2,10000,175.42,24,0.005607,0.4957,0
104,2,10000,175.42,22,0.019371,3.1338,0
104,2,10000,175.42,1,0.000807,0.0755,0
104,2,10000,175.42,14,0.000511,0.0778,0
104,2,10000,175.42,25,0.008709,2.1349,0
104,2,10000,175.42,25,0.013482,1.8911,0
104,2,10000,175.42,32,0.002472,0.2415,0
104,2,10000,175.42,8,0.027221,4.1025,0
104,2,10000,175.42,4,0.033592,3.3741,0
104,2,10000,175.42,36,0.00989,2.3181,0
104,2,10000,175.42,8,0.009237,1.9157,0
104,2,10000,175.42,41,0.007864,0.8475,0
104,2,10000,175.42,4,0.042293,8.8627,0
104,2,10000,175.42,16,0.03908,9.6563,0
104,2,10000,175.42,17,0.003328,0.4051,0
104,2,10000,175.42,38,0.007418,1.0418,0
104,2,10000,175.42,26,0.003255,0.746,0
104,2,10000,175.42,25,0.000562,0.0646,0
104,2,10000,175.42,28,0.001697,0.3053,0
104,2,10000,175.42,18,0.02729,5.6928,0
104,2,10000,175.42,35,0.007579,1.5086,0
104,2,10000,175.42,36,0.008772,1.4482,0
104,2,10000,175.42,11,0.022431,3.4271,0
104,2,10000,175.42,29,0.03991,6.5011,0
104,2,10000,175.42,8,0.024186,2.8589,0
104,2,10000,175.42,44,0.001104,0.1815,0
104,2,10000,175.42,35,0.007364,1.4005,0
104,2,10000,175.42,5,0.015007,3.7942,0
104,2,10000,175.42,9,0.015022,3.1025,0
104,2,10000,175.42,0,0.015693,1.7434,0
104,2,10000,175.42,39,0.002113,0.2709,0
104,2,10000,175.42,30,0.011795,1.3084,0
104,2,10000,175.42,22,0.029116,7.48,0
104,2,10000,175.42,39,0.002685,0.2477,0
104,2,10000,175.42,39,0.003606,0.4467,0
104,2,10000,175.42,38,0.039714,4.6643,0
104,2,10000,175.42,28,0.056487,8.4863,0
104,2,10000,175.42,34,0.009675,2.0523,0
104,2,10000,175.42,34,0.003542,0.8263,0
104,2,10000,175.42,16,0.087654,15.8717,0
104,2,10000,175.42,43,0.035202,6.6156,0
104,2,10000,175.42,6,0.0162,2.6822,0
104,2,10000,175.42,19,0.030622,4.3541,0
104,2,10000,175.42,7,0.005862,0.8452,0
104,2,10000,175.42,16,0.069815,10.9808,0
104,2,10000,175.42,20,0.111972,14.1572,0
104,2,10000,175.42,32,0.003892,0.7584,0
104,2,10000,175.42,30,0.030046,4.9578,0
104,2,10000,175.42,39,0.010009,2.5071,0
104,2,10000,175.42,26,0.015262,3.3883,0
104,2,10000,175.42,44,0.001426,0.1694,0
104,2,10000,175.42,18,0.010107,1.4458,0
104,2,10000,175.42,18,0.007917,1.2688,0
104,2,10000,175.42,30,0.059067,12.3551,0
104,2,10000,175.42,13,0.008996,1.8369,0
104,2,10000,175.42,5,0.01653,3.5993,0
104,2,10000,175.42,11,0.02788,4.3311,0
104,2,10000,175.42,21,0.004486,0.7461,0
104,2,10000,175.42,45,0.016788,2.9367,0
104,2,10000,175.42,36,0.005041,0.5221,0
104,2,10000,175.42,16,0.006071,0.6446,0
104,2,10000,175.42,38,0.029074,3.9787,0
104,2,10000,175.42,3,0.004076,0.7267,0
104,2,10000,175.42,5,0.020433,2.3863,0
104,2,10000,175.42,2,0.028479,4.9431,0
104,2,10000,175.42,24,0.011661,2.7658,0
104,2,10000,175.42,39,3.7e-05,0.0083,0
104,2,10000,175.42,45,0.033026,8.4288,0
104,2,10000,175.42,24,0.037606,9.8476,1
104,2,10000,175.42,3,0.003736,0.7724,0
104,2,10000,175.42,2,0.010091,2.3041,0
104,2,10000,175.42,1,0.069854,7.2153,0
104,2,10000,175.42,31,0.037747,9.4504,0
104,2,10000,175.42,36,0.009541,0.8473,0
104,2,10000,175.42,35,0.005512,0.7924,0
104,2,10000,175.42,47,0.003016,0.4534,0
104,2,10000,175.42,14,0.03947,4.0684,0
104,2,10000,175.42,37,0.003543,0.8845,0
104,2,10000,175.42,23,0.019548,2.0566,0
104,2,10000,175.42,32,0.020467,4.9576,0
104,2,10000,175.42,14,0.030114,6.8626,0
104,2,10000,175.42,13,0.00968,0.9235,0
104,2,10000,175.42,27,0.012532,2.3892,0
104,2,10000,175.42,17,0.029935,5.2854,0
104,2,10000,175.42,29,0.024163,3.561,0
104,2,10000,175.42,45,0.002295,0.2952,0
104,2,10000,175.42,32,6.9e-05,0.015,0
104,2,10000,175.42,37,0.009761,1.4252,0
104,2,10000,175.42,3,0.018306,2.8776,0
104,2,10000,175.42,21,0.024371,2.3016,0
104,2,10000,175.42,16,0.06282,9.9567,0
104,2,10000,175.42,44,0.018869,4.3481,0
104,2,10000,175.42,11,0.030822,6.661,0
104,2,10000,175.42,28,0.009512,1.6645,0
104,2,10000,175.42,6,0.007344,1.2519,0
104,2,10000,175.42,0,0.00873,2.0132,0
104,2,10000,175.42,33,0.021742,2.4424,0
104,2,10000,175.42,20,0.067804,6.7181,0
104,2,10000,175.42,5,0.007039,1.3722,0
104,2,10000,175.42,44,0.040164,4.4486,0
104,2,10000,175.42,9,0.049791,7.6384,0
104,2,10000,175.42,46,0.039914,3.5798,0
104,2,10000,175.42,11,0.028321,2.8776,0
104,2,10000,175.42,40,0.004546,1.0354,0
104,2,10000,175.42,14,0.05328,6.4211,0
104,2,10000,175.42,17,0.030656,3.787,0
104,2,10000,175.42,17,0.002367,0.4803,0
104,2,10000,175.42,45,0.012974,2.3063,0
104,2,10000,175.42,18,0.04812,7.0811,0
104,2,10000,175.42,16,0.044198,10.4942,0
104,2,10000,175.42,9,0.034365,6.8038,0
104,2,10000,175.42,34,0.052907,11.4316,0
104,2,10000,175.42,17,0.00518,0.7494,0
104,2,10000,175.42,34,0.030056,7.6542,0
104,2,10000,175.42,27,0.00032,0.0328,0
104,2,10000,175.42,45,0.006095,0.6379,0
104,2,10000,175.42,33,0.034242,6.9512,0
104,2,10000,175.42,21,0.066439,12.1411,0
104,2,10000,175.42,12,0.006966,1.2641,0
104,2,10000,175.42,47,0.016668,4.134,0
104,2,10000,175.42,37,0.009317,2.2313,0
104,2,10000,175.42,7,0.002553,0.5894,0
104,2,10000,175.42,27,0.011565,1.2254,0
104,2,10000,175.42,36,0.035423,3.9338,0
104,2,10000,175.42,29,0.048804,11.9373,0
104,2,10000,175.42,47,0.006231,1.0031,0
104,2,10000,175.42,5,0.002287,0.4895,0
104,2,10000,175.42,40,0.017196,2.2464,0
104,2,10000,175.42,33,0.010579,1.7137,0
104,2,10000,175.42,14,0.022289,4.6488,0
104,2,10000,175.42,26,0.019294,2.9943,0
104,2,10000,175.42,24,0.018353,1.8009,0
104,2,10000,175.42,38,0.041725,7.4094,0
104,2,10000,175.42,3,0.00996,1.2766,0
104,2,10000,175.42,13,0.089506,13.2232,0
104,2,10000,175.42,0,0.009425,2.1181,0
104,2,10000,175.42,35,0.024602,4.9827,0
104,2,10000,175.42,9,0.037978,3.5578,0
104,2,10000,175.42,7,0.018498,3.2483,0
104,2,10000,175.42,11,0.009916,1.6606,0
104,2,10000,175.42,25,0.013979,1.2872,0
104,2,10000,175.42,21,0.000934,0.2031,0
104,2,10000,175.42,18,0.022383,2.3411,0
104,2,10000,175.42,22,0.008164,2.0634,0
104,2,10000,175.42,10,0.043807,6.9585,0
104,2,10000,175.42,36,0.01239,2.8542,0
104,2,10000,175.42,15,0.019748,3.7436,0
104,2,10000,175.42,10,0.00769,1.8122,0
104,2,10000,175.42,35,0.026351,5.5866,0
104,2,10000,175.42,21,0.015337,1.7565,0
104,2,10000,175.42,14,0.034958,8.6058,0
104,2,10000,175.42,30,0.015176,3.233,0
104,2,10000,175.42,37,0.02364,5.4056,0
104,2,10000,175.42,42,0.056617,7.9279,0
104,2,10000,175.42,30,0.012571,2.5774,0
104,2,10000,175.42,6,0.00763,0.8103,0
104,2,10000,175.42,3,0.012863,2.7361,0
104,2,10000,175.42,0,0.062107,10.3729,0
104,2,10000,175.42,9,0.02288,3.9973,0
104,2,10000,175.42,20,0.012296,2.4099,0
104,2,10000,175.42,14,0.007145,0.6954,0
104,2,10000,175.42,45,0.013539,2.0133,0
104,2,10000,175.42,35,0.066357,11.293,0
104,2,10000,175.42,22,0.001061,0.1917,0
104,2,10000,175.42,23,0.001033,0.1729,0
104,2,10000,175.42,20,0.051102,12.8287,0
104,2,10000,175.42,14,0.01812,4.3096,0
104,2,10000,175.42,29,0.014169,3.2753,0
104,2,10000,175.42,19,0.08794,21.8652,0
104,2,10000,175.42,28,0.028912,3.0792,0
104,2,10000,175.42,33,0.013634,2.2659,0
104,2,10000,175.42,29,0.03529,4.4793,0
104,2,10000,175.42,42,0.000434,0.0746,0
104,2,10000,175.42,24,0.00207,0.4222,0
104,2,10000,175.42,39,0.030004,5.8852,0
104,2,10000,175.42,7,0.041287,7.4255,0
104,2,10000,175.42,44,0.057055,10.7531,0
104,2,10000,175.42,5,0.000307,0.0538,0
104,2,10000,175.42,4,0.024731,5.1693,0
104,2,10000,175.42,42,0.016476,2.7352,0
104,2,10000,175.42,27,0.001201,0.1344,0
104,2,10000,175.42,21,0.021525,4.7403,0
104,2,10000,175.42,41,0.017777,4.2712,0
104,2,10000,175.42,16,0.052423,7.0934,0
104,2,10000,175.42,8,0.026323,4.9559,0
104,2,10000,175.42,6,0.011833,1.7609,0
104,2,10000,175.42,30,0.012136,2.3266,0
104,2,10000,175.42,31,0.017954,3.149,0
104,2,10000,175.42,29,0.004966,0.6564,0
104,2,10000,175.42,47,0.081068,16.2236,0
104,2,10000,175.42,38,0.012149,2.3226,0
104,2,10000,175.42,12,0.031269,4.1841,0
104,2,10000,175.42,2,0.004338,1.0292,0
104,2,10000,175.42,39,0.001983,0.1775,0
104,2,10000,175.42,37,0.013415,1.9834,0
104,2,10000,175.42,1,0.027652,6.3733,0
