advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,timeStepIndex,pValue,leastWinningCost,conversionAction
105,3,50000,116.51,0,0.009088,0.7625,0
105,3,50000,116.51,22,0.017516,1.8994,0
105,3,50000,116.51,47,0.008575,0.5726,0
105,3,50000,116.51,11,0.016112,2.445,0
105,3,50000,116.51,38,0.016187,2.4994,0
105,3,50000,116.51,44,0.03014,3.4497,0
105,3,50000,116.51,1,0.000952,0.1513,0
105,3,50000,116.51,1,0.014413,1.924,0
105,3,50000,116.51,1,0.055818,3.3635,0
105,3,50000,116.51,1,0.005813,0.9939,0
105,3,50000,116.51,12,0.00634,0.9775,0
105,3,50000,116.51,12,0.000533,0.0889,0
105,3,50000,116.51,0,0.012327,1.436,0
105,3,50000,116.51,32,0.007552,1.288,0
105,3,50000,116.51,3,0.022587,2.8173,0
105,3,50000,116.51,29,0.031625,3.3173,0
105,3,50000,116.51,27,0.006673,0.5695,0
105,3,50000,116.51,35,0.015192,1.5183,0
105,3,50000,116.51,21,0.032452,3.3765,1
105,3,50000,116.51,34,0.01803,2.4718,0
105,3,50000,116.51,40,0.016998,1.2225,0
105,3,50000,116.51,43,0.036848,2.4748,1
105,3,50000,116.51,32,0.004222,0.4276,0
105,3,50000,116.51,17,0.029294,2.8202,0
105,3,50000,116.51,28,0.062391,6.0183,0
105,3,50000,116.51,34,0.001229,0.085,0
105,3,50000,116.51,38,0.038078,2.5619,0
105,3,50000,116.51,31,0.002115,0.2338,0
105,3,50000,116.51,3,0.005311,0.5495,0
105,3,50000,116.51,16,0.097109,13.8221,0
105,3,50000,116.51,17,0.001797,0.1071,0
105,3,50000,116.51,15,0.042732,6.5379,0
105,3,50000,116.51,25,0.010992,1.1973,0
105,3,50000,116.51,5,0.00215,0.2178,0
105,3,50000,116.51,38,0.012847,1.5257,0
105,3,50000,116.51,17,0.020318,1.5921,0
105,3,50000,116.51,22,0.014651,2.1683,0
105,3,50000,116.51,0,0.013627,1.4465,0
105,3,50000,116.51,31,0.001815,0.1483,0
105,3,50000,116.51,11,0.007182,0.6347,0
105,3,50000,116.51,33,0.008231,0.9172,0
105,3,50000,116.51,47,0.002107,0.1708,0
105,3,50000,116.51,2,0.007278,1.046,0
105,3,50000,116.51,46,0.009027,1.1074,0
105,3,50000,116.51,16,0.034052,2.4248,0
105,3,50000,116.51,9,0.011474,1.485,0
105,3,50000,116.51,43,0.010299,1.4738,0
105,3,50000,116.51,26,0.025781,2.4427,0
105,3,50000,116.51,38,0.042562,5.4333,0
105,3,50000,116.51,2,0.027209,3.4026,0
105,3,50000,116.51,42,0.021604,3.0679,0
105,3,50000,116.51,17,0.004415,0.6117,0
105,3,50000,116.51,31,0.015455,1.1059,0
105,3,50000,116.51,0,0.023625,3.9954,0
105,3,50000,116.51,15,0.024582,1.9227,0
105,3,50000,116.51,46,0.006005,0.3591,0
105,3,50000,116.51,35,0.002943,0.288,0
105,3,50000,116.51,37,0.001224,0.1721,0
105,3,50000,116.51,8,0.000135,0.0224,0
105,3,50000,116.51,26,0.016985,1.3119,0
105,3,50000,116.51,11,0.027031,1.8544,0
105,3,50000,116.51,5,0.031721,4.4881,0
105,3,50000,116.51,39,0.036241,2.1161,0
105,3,50000,116.51,28,0.024625,2.3567,0
105,3,50000,116.51,26,0.048085,6.3155,0
105,3,50000,116.51,4,0.018071,1.5332,0
105,3,50000,116.51,38,0.055486,6.1749,0
105,3,50000,116.51,42,0.005508,0.3625,0
105,3,50000,116.51,27,0.005908,0.4504,0
105,3,50000,116.51,42,0.031048,5.1872,0
105,3,50000,116.51,12,0.023111,3.018,0
105,3,50000,116.51,8,0.059343,4.7949,0
105,3,50000,116.51,39,0.00928,1.0981,0
105,3,50000,116.51,11,0.000433,0.0685,0
105,3,50000,116.51,36,0.018641,2.4818,0
105,3,50000,116.51,1,0.043616,3.5107,0
105,3,50000,116.51,45,0.065739,4.7285,1
105,3,50000,116.51,35,0.025401,1.9168,0
105,3,50000,116.51,4,0.005615,0.4697,0
105,3,50000,116.51,33,0.031274,3.8032,0
105,3,50000,116.51,29,0.034354,3.1818,0
105,3,50000,116.51,38,0.007154,1.0103,0
105,3,50000,116.51,39,0.036682,4.2016,0
105,3,50000,116.51,20,0.092446,13.1032,0
105,3,50000,116.51,38,0.005073,0.66,0
105,3,50000,116.51,34,0.047042,7.4041,0
105,3,50000,116.51,6,0.009446,0.5508,0
105,3,50000,116.51,47,0.012515,1.0294,0
105,3,50000,116.51,37,0.006654,0.5686,0
105,3,50000,116.51,28,0.015303,2.4576,0
105,3,50000,116.51,39,0.010026,1.5121,0
105,3,50000,116.51,30,0.012281,1.8875,0
105,3,50000,116.51,11,0.003476,0.5594,0
105,3,50000,116.51,20,0.004251,0.4347,0
105,3,50000,116.51,20,0.048613,5.2496,0
105,3,50000,116.51,20,0.071622,4.9841,0
105,3,50000,116.51,39,0.056781,7.6842,0
105,3,50000,116.51,36,0.065726,10.641,0
105,3,50000,116.51,19,0.003846,0.57,0
105,3,50000,116.51,34,0.008469,0.5424,0
105,3,50000,116.51,2,0.020445,1.2182,0
105,3,50000,116.51,4,0.00467,0.7183,0
105,3,50000,116.51,36,0.0592,6.495,0
105,3,50000,116.51,32,0.00015,0.0162,0
105,3,50000,116.51,26,0.000496,0.0692,0
105,3,50000,116.51,29,0.00102,0.1025,0
105,3,50000,116.51,45,0.005091,0.4299,0
105,3,50000,116.51,15,0.022357,1.6103,0
105,3,50000,116.51,45,0.008741,0.8429,0
105,3,50000,116.51,44,0.010164,1.6885,0
105,3,50000,116.51,24,0.01722,1.469,0
105,3,50000,116.51,6,0.079241,8.9103,0
105,3,50000,116.51,2,0.008762,1.4016,0
105,3,50000,116.51,18,0.035642,5.7171,0
105,3,50000,116.51,33,0.007703,0.4588,0
105,3,50000,116.51,15,0.000917,0.121,0
105,3,50000,116.51,39,0.033163,4.3185,0
105,3,50000,116.51,30,0.026469,2.3572,0
105,3,50000,116.51,2,0.013511,1.745,0
105,3,50000,116.51,38,0.017603,2.9127,0
105,3,50000,116.51,12,0.004334,0.505,0
105,3,50000,116.51,7,0.017641,2.9289,0
105,3,50000,116.51,42,0.016687,2.3719,0
105,3,50000,116.51,10,0.037869,3.5646,0
105,3,50000,116.51,7,0.039629,3.9312,0
105,3,50000,116.51,15,0.070533,8.4447,0
105,3,50000,116.51,36,0.004138,0.4798,0
105,3,50000,116.51,11,0.006988,1.0605,0
105,3,50000,116.51,43,0.079303,10.8611,0
105,3,50000,116.51,37,0.008637,0.6473,0
105,3,50000,116.51,8,0.019735,3.313,0
105,3,50000,116.51,21,0.001595,0.0986,0
105,3,50000,116.51,9,0.005109,0.7411,0
105,3,50000,116.51,17,0.016239,1.0948,0
105,3,50000,116.51,12,0.020713,1.8162,0
105,3,50000,116.51,36,0.009961,0.7747,0
105,3,50000,116.51,6,0.053577,7.1666,0
105,3,50000,116.51,0,0.014333,1.7391,0
105,3,50000,116.51,3,0.009598,1.6001,1
105,3,50000,116.51,25,0.012639,1.5843,0
105,3,50000,116.51,28,0.009469,0.9534,0
105,3,50000,116.51,22,0.003352,0.2983,0
105,3,50000,116.51,14,0.042295,6.4576,0
105,3,50000,116.51,10,0.023579,2.1538,0
105,3,50000,116.51,47,0.081167,5.9503,0
105,3,50000,116.51,35,0.019977,1.2202,0
105,3,50000,116.51,0,0.013841,0.9398,0
105,3,50000,116.51,6,0.047921,6.2213,0
105,3,50000,116.51,43,0.028202,3.2915,0
105,3,50000,116.51,2,0.042377,3.5163,0
105,3,50000,116.51,35,0.00652,0.9315,0
105,3,50000,116.51,23,0.085202,13.8344,0
105,3,50000,116.51,17,0.006927,0.7005,0
105,3,50000,116.51,6,0.019212,1.2003,0
105,3,50000,116.51,12,0.017041,1.6906,0
105,3,50000,116.51,36,0.030807,3.5233,1
105,3,50000,116.51,38,0.005797,0.5502,0
105,3,50000,116.51,8,0.005465,0.4022,0
105,3,50000,116.51,17,0.006228,0.4153,0
105,3,50000,116.51,29,0.029973,3.4564,0
105,3,50000,116.51,1,0.01616,1.259,0
105,3,50000,116.51,13,0.00039,0.066,0
105,3,50000,116.51,46,0.069296,10.9926,0
105,3,50000,116.51,36,0.013398,1.7488,0
105,3,50000,116.51,9,0.014157,1.506,0
105,3,50000,116.51,38,0.025236,4.1549,0
105,3,50000,116.51,34,0.025575,1.9549,0
105,3,50000,116.51,6,0.085245,8.1071,0
105,3,50000,116.51,42,0.010661,1.5344,0
105,3,50000,116.51,34,0.008662,0.7484,0
105,3,50000,116.51,3,0.006077,0.8023,0
105,3,50000,116.51,28,0.012119,2.1008,0
105,3,50000,116.51,42,0.038725,6.2572,0
105,3,50000,116.51,36,0.005137,0.4698,0
105,3,50000,116.51,21,0.070516,4.2486,0
105,3,50000,116.51,43,0.012788,1.3777,0
105,3,50000,116.51,37,0.013091,1.4812,0
105,3,50000,116.51,38,0.013148,2.2819,0
105,3,50000,116.51,6,0.002757,0.3135,0
105,3,50000,116.51,15,0.057877,6.3401,0
105,3,50000,116.51,10,0.000766,0.0895,0
105,3,50000,116.51,22,0.034553,3.7973,1
105,3,50000,116.51,36,0.029719,4.7146,0
105,3,50000,116.51,13,0.038546,3.3978,0
105,3,50000,116.51,40,0.041597,3.0756,0
105,3,50000,116.51,29,0.009357,0.9069,0
105,3,50000,116.51,9,0.003355,0.2442,0
105,3,50000,116.51,5,0.034756,2.5789,0
105,3,50000,116.51,12,0.002937,0.4373,0
105,3,50000,116.51,26,0.039663,6.7962,0
105,3,50000,116.51,7,0.023171,1.4745,0
105,3,50000,116.51,34,0.022047,2.6371,0
105,3,50000,116.51,33,0.030144,2.0717,0
105,3,50000,116.51,44,0.156876,9.5439,0
105,3,50000,116.51,45,0.010442,1.3488,0
105,3,50000,116.51,1,0.010972,1.3597,0
105,3,50000,116.51,31,0.004934,0.6576,0
105,3,50000,116.51,0,0.005946,0.533,0
105,3,50000,116.51,37,0.000349,0.0239,0
105,3,50000,116.51,42,0.003207,0.5159,0
105,3,50000,116.51,45,0.006733,0.483,0
105,3,50000,116.51,18,0.016755,2.6945,0
105,3,50000,116.51,42,0.012004,0.7356,0
105,3,50000,116.51,20,0.004716,0.4636,0
105,3,50000,116.51,36,0.012176,2.102,0
105,3,50000,116.51,29,0.017343,1.6415,0
105,3,50000,116.51,6,0.037886,3.2015,0
105,3,50000,116.51,32,0.00849,1.3691,0
105,3,50000,116.51,10,0.001012,0.1309,0
105,3,50000,116.51,12,0.008837,1.1054,0
105,3,50000,116.51,36,0.017953,3.0,0
105,3,50000,116.51,8,0.007479,0.6176,0
105,3,50000,116.51,3,0.00999,0.7597,0
105,3,50000,116.51,35,0.019983,2.5193,0
105,3,50000,116.51,46,0.013662,1.673,0
105,3,50000,116.51,36,0.014494,1.4213,0
105,3,50000,116.51,42,0.008273,0.4853,0
105,3,50000,116.51,43,0.004562,0.4501,0
105,3,50000,116.51,11,0.010284,1.7513,0
105,3,50000,116.51,4,0.031469,3.5977,0
105,3,50000,116.51,10,0.007389,0.4619,0
105,3,50000,116.51,8,0.012228,1.952,0
105,3,50000,116.51,42,0.014643,1.8388,0
105,3,50000,116.51,29,0.02921,2.7949,0
105,3,50000,116.51,32,0.017962,2.1365,0
105,3,50000,116.51,20,0.05909,3.7778,0
105,3,50000,116.51,19,0.011089,1.3541,0
105,3,50000,116.51,46,0.01768,1.1172,0
105,3,50000,116.51,44,0.002754,0.4497,0
105,3,50000,116.51,30,0.00681,1.0326,0
105,3,50000,116.51,9,0.004503,0.3408,0
105,3,50000,116.51,32,0.025343,3.1656,0
105,3,50000,116.51,24,0.058066,3.9209,0
105,3,50000,116.51,34,0.002467,0.3218,0
105,3,50000,116.51,21,0.024723,3.2838,0
105,3,50000,116.51,5,0.038953,4.2561,0
105,3,50000,116.51,0,0.04464,6.0201,0
105,3,50000,116.51,43,0.023571,2.4617,0
105,3,50000,116.51,24,0.023432,1.5724,0
105,3,50000,116.51,30,0.044543,5.9822,0
105,3,50000,116.51,25,0.01688,1.9598,0
105,3,50000,116.51,32,0.014998,2.3381,0
105,3,50000,116.51,24,0.021012,1.5282,0
105,3,50000,116.51,8,0.006293,0.8487,0
105,3,50000,116.51,42,0.00188,0.1807,0
105,3,50000,116.51,7,0.004336,0.3193,0
105,3,50000,116.51,4,0.026543,3.4236,0
105,3,50000,116.51,0,0.081601,12.0304,0
105,3,50000,116.51,29,0.002351,0.2048,0
105,3,50000,116.51,2,0.055241,7.4209,0
105,3,50000,116.51,14,0.045072,5.2843,0
105,3,50000,116.51,11,0.006247,0.7893,0
105,3,50000,116.51,11,0.016984,2.7685,0
105,3,50000,116.51,25,0.022785,3.333,0
105,3,50000,116.51,40,0.005414,0.4077,0
105,3,50000,116.51,3,0.043049,4.7231,0
105,3,50000,116.51,10,0.004216,0.5172,0
105,3,50000,116.51,36,0.016183,2.6645,0
105,3,50000,116.51,11,0.013317,0.9507,0
105,3,50000,116.51,16,0.009545,0.7169,0
105,3,50000,116.51,26,0.000956,0.1137,0
105,3,50000,116.51,30,0.00108,0.1729,0
105,3,50000,116.51,25,0.094807,13.0838,0
105,3,50000,116.51,21,0.06308,3.8375,0
105,3,50000,116.51,23,0.028523,3.6867,0
105,3,50000,116.51,2,0.046132,6.7661,0
105,3,50000,116.51,6,0.001313,0.0929,0
105,3,50000,116.51,38,0.008598,1.3339,0
105,3,50000,116.51,14,0.018958,3.1166,0
105,3,50000,116.51,23,0.004812,0.8332,0
105,3,50000,116.51,25,0.013403,2.0038,0
105,3,50000,116.51,37,0.001971,0.1858,0
105,3,50000,116.51,21,0.021885,3.1056,0
105,3,50000,116.51,47,0.073783,10.007,0
105,3,50000,116.51,36,0.00187,0.2996,0
105,3,50000,116.51,9,0.00065,0.0672,0
105,3,50000,116.51,46,0.007056,0.446,0
105,3,50000,116.51,23,0.006309,0.3714,0
105,3,50000,116.51,44,0.011626,1.4177,0
105,3,50000,116.51,15,0.012025,1.3673,0
105,3,50000,116.51,45,0.011418,1.2264,0
105,3,50000,116.51,30,0.007113,0.7155,0
105,3,50000,116.51,0,0.014762,1.5169,0
105,3,50000,116.51,27,0.012268,1.5322,0
105,3,50000,116.51,23,0.007868,0.6094,0
105,3,50000,116.51,12,0.00487,0.564,0
105,3,50000,116.51,12,0.003702,0.4366,0
105,3,50000,116.51,39,0.012862,1.9708,0
105,3,50000,116.51,19,0.011426,1.9938,0
105,3,50000,116.51,15,0.012089,1.0581,0
105,3,50000,116.51,25,0.031826,4.4029,0
105,3,50000,116.51,36,0.023027,2.8604,0
105,3,50000,116.51,33,0.005052,0.6996,0
105,3,50000,116.51,23,0.008475,1.2916,0
105,3,50000,116.51,23,0.005969,0.7446,0
105,3,50000,116.51,27,0.035163,2.6507,0
105,3,50000,116.51,26,0.001425,0.1755,0
105,3,50000,116.51,33,0.025551,4.2579,0
105,3,50000,116.51,1,0.000579,0.0462,0
105,3,50000,116.51,3,0.017368,2.533,0
105,3,50000,116.51,28,0.00639,0.9753,0
105,3,50000,116.51,46,0.012274,1.9551,0
105,3,50000,116.51,42,0.013485,1.4221,0
105,3,50000,116.51,34,0.002856,0.4634,0
105,3,50000,116.51,38,0.000525,0.0761,0
105,3,50000,116.51,44,0.022146,3.1797,0
105,3,50000,116.51,45,0.00482,0.8408,0
105,3,50000,116.51,5,0.013433,1.4957,0
105,3,50000,116.51,39,0.007678,1.3096,0
105,3,50000,116.51,44,0.008504,1.1271,0
105,3,50000,116.51,43,0.020506,3.1216,0
105,3,50000,116.51,11,0.018605,1.571,0
105,3,50000,116.51,10,0.007366,0.8695,0
105,3,50000,116.51,34,0.025939,3.875,0
105,3,50000,116.51,4,0.010767,1.3188,0
105,3,50000,116.51,40,0.012646,2.1909,0
105,3,50000,116.51,38,0.031427,2.5088,0
105,3,50000,116.51,22,0.001909,0.1617,0
105,3,50000,116.51,1,0.001758,0.2803,0
105,3,50000,116.51,47,0.026638,4.0647,0
105,3,50000,116.51,44,0.000535,0.0326,0
105,3,50000,116.51,0,0.030179,2.0555,0
105,3,50000,116.51,35,0.042244,5.7819,0
105,3,50000,116.51,0,0.006194,0.8971,0
105,3,50000,116.51,2,0.015168,2.2735,0
105,3,50000,116.51,1,0.047206,4.1607,0
105,3,50000,116.51,27,0.007215,0.6778,0
105,3,50000,116.51,35,0.026827,2.2533,0
105,3,50000,116.51,22,0.006105,0.5957,0
105,3,50000,116.51,17,0.022787,2.0486,0
105,3,50000,116.51,15,0.018726,2.2047,0
105,3,50000,116.51,10,0.041724,4.1976,0
105,3,50000,116.51,44,0.052901,4.7423,0
105,3,50000,116.51,27,0.010232,1.0386,0
105,3,50000,116.51,38,0.084216,9.0857,0
105,3,50000,116.51,15,0.024738,3.1662,0
105,3,50000,116.51,28,0.029152,4.8682,0
105,3,50000,116.51,19,0.027049,3.1446,0
105,3,50000,116.51,44,0.000993,0.1088,0
105,3,50000,116.51,39,0.024954,2.8481,0
105,3,50000,116.51,46,0.016158,1.6425,0
105,3,50000,116.51,15,0.032852,4.2636,0
105,3,50000,116.51,46,0.050617,6.6876,0
105,3,50000,116.51,33,0.014677,2.0772,0
105,3,50000,116.51,14,0.002387,0.2079,0
105,3,50000,116.51,7,0.009664,0.9385,0
105,3,50000,116.51,11,0.00031,0.0282,0
105,3,50000,116.51,13,0.046041,4.6648,0
105,3,50000,116.51,5,0.002365,0.3309,0
105,3,50000,116.51,7,0.015747,2.7205,0
105,3,50000,116.51,13,0.028242,1.8516,0
105,3,50000,116.51,42,0.021693,2.6973,0
105,3,50000,116.51,15,0.029728,3.7808,0
105,3,50000,116.51,11,0.000751,0.0532,0
105,3,50000,116.51,25,0.015387,1.3053,0
105,3,50000,116.51,47,0.057732,9.9206,0
105,3,50000,116.51,24,0.022222,1.7299,1
105,3,50000,116.51,29,0.019439,1.3941,0
105,3,50000,116.51,46,0.07054,11.0101,0
105,3,50000,116.51,38,0.037502,5.0138,0
105,3,50000,116.51,11,0.021941,2.8072,0
105,3,50000,116.51,28,0.041998,5.9253,0
105,3,50000,116.51,39,0.061863,6.7697,0
105,3,50000,116.51,45,0.002822,0.4669,0
105,3,50000,116.51,22,0.027292,2.6794,0
105,3,50000,116.51,14,0.051021,6.5447,0
105,3,50000,116.51,8,0.013176,2.2824,0
105,3,50000,116.51,42,0.002229,0.2916,0
105,3,50000,116.51,29,0.003701,0.286,0
105,3,50000,116.51,43,0.004138,0.3829,0
105,3,50000,116.51,14,0.04938,8.3379,0
105,3,50000,116.51,33,0.002815,0.2371,0
105,3,50000,116.51,38,0.020813,2.5252,0
105,3,50000,116.51,40,0.010895,0.8649,0
105,3,50000,116.51,39,0.025241,2.3766,0
105,3,50000,116.51,29,0.016938,2.1262,0
105,3,50000,116.51,29,0.004384,0.3988,0
105,3,50000,116.51,35,0.003679,0.2749,0
105,3,50000,116.51,24,0.051854,5.9858,0
105,3,50000,116.51,21,0.001107,0.1169,0
105,3,50000,116.51,14,0.004,0.2379,0
105,3,50000,116.51,3,0.068104,9.8694,0
105,3,50000,116.51,46,0.007759,0.5949,0
105,3,50000,116.51,24,0.002635,0.3571,0
105,3,50000,116.51,38,0.046276,6.2619,0
105,3,50000,116.51,20,0.023377,4.0758,0
105,3,50000,116.51,9,0.002453,0.351,0
105,3,50000,116.51,6,0.016112,1.111,0
105,3,50000,116.51,19,0.023483,2.489,1
105,3,50000,116.51,34,0.030932,2.8109,0
105,3,50000,116.51,5,0.00396,0.2741,0
105,3,50000,116.51,14,0.00177,0.2238,0
105,3,50000,116.51,21,0.022306,1.6526,0
105,3,50000,116.51,6,0.011149,0.7241,0
105,3,50000,116.51,9,0.009149,0.5365,0
105,3,50000,116.51,36,0.034082,5.341,0
105,3,50000,116.51,9,0.000172,0.0206,0
105,3,50000,116.51,40,0.013257,2.0879,0
105,3,50000,116.51,47,0.015401,1.4667,1
105,3,50000,116.51,36,0.008516,0.5893,0
105,3,50000,116.51,1,0.002086,0.2626,0
105,3,50000,116.51,18,0.009073,1.5645,0
105,3,50000,116.51,8,0.011108,1.5912,0
105,3,50000,116.51,4,0.016607,1.861,0
105,3,50000,116.51,17,0.029103,2.7872,0
105,3,50000,116.51,9,0.037304,4.2168,1
105,3,50000,116.51,8,0.005221,0.8222,0
105,3,50000,116.51,28,0.002067,0.3599,0
105,3,50000,116.51,18,0.011019,1.6992,0
105,3,50000,116.51,12,0.010411,0.7744,0
105,3,50000,116.51,36,0.005745,0.5129,0
105,3,50000,116.51,27,0.001097,0.1758,0
105,3,50000,116.51,37,0.003909,0.5141,0
105,3,50000,116.51,35,0.006718,0.5788,0
105,3,50000,116.51,26,0.031742,2.3632,0
105,3,50000,116.51,33,0.003855,0.2587,0
105,3,50000,116.51,26,0.008103,1.2959,0
105,3,50000,116.51,14,0.03447,2.3613,0
105,3,50000,116.51,6,0.002124,0.2788,0
105,3,50000,116.51,44,0.011221,0.9597,0
105,3,50000,116.51,2,0.019663,2.4211,0
105,3,50000,116.51,16,0.041293,5.0084,0
105,3,50000,116.51,15,0.021679,2.3839,0
105,3,50000,116.51,23,0.019712,1.2094,0
105,3,50000,116.51,12,0.043495,6.6089,0
105,3,50000,116.51,18,0.001802,0.2884,0
105,3,50000,116.51,41,0.007654,1.0639,0
105,3,50000,116.51,30,0.014946,1.3622,0
105,3,50000,116.51,17,0.005399,0.855,0
105,3,50000,116.51,13,0.015234,1.6497,0
105,3,50000,116.51,14,0.005825,0.8799,0
105,3,50000,116.51,43,0.032327,2.672,1
105,3,50000,116.51,34,0.007678,0.8194,0
105,3,50000,116.51,47,0.002006,0.1837,0
105,3,50000,116.51,43,0.027503,1.6786,0
105,3,50000,116.51,33,0.002594,0.1736,0
105,3,50000,116.51,8,0.010324,1.3032,0
105,3,50000,116.51,30,0.017597,2.8623,0
105,3,50000,116.51,2,0.030948,3.3072,0
105,3,50000,116.51,3,0.001601,0.1084,0
105,3,50000,116.51,17,0.004954,0.4385,0
105,3,50000,116.51,12,0.003154,0.3919,0
105,3,50000,116.51,11,0.048096,3.6383,0
105,3,50000,116.51,38,0.022401,2.9606,0
105,3,50000,116.51,32,0.108728,8.2709,0
105,3,50000,116.51,38,0.012391,1.0028,0
105,3,50000,116.51,29,0.025422,3.1018,0
105,3,50000,116.51,35,0.018412,3.0895,0
105,3,50000,116.51,20,0.02507,2.6968,0
105,3,50000,116.51,33,0.029647,3.259,0
105,3,50000,116.51,27,0.045424,6.7793,0
105,3,50000,116.51,26,0.018881,1.9239,0
105,3,50000,116.51,12,0.003482,0.3746,0
105,3,50000,116.51,27,0.036816,5.5496,0
105,3,50000,116.51,11,0.019685,2.9747,0
105,3,50000,116.51,4,0.001932,0.2003,0
105,3,50000,116.51,14,0.018434,3.0738,0
105,3,50000,116.51,33,0.020939,3.1124,0
105,3,50000,116.51,30,0.006257,0.6712,0
105,3,50000,116.51,13,0.046013,5.9807,0
105,3,50000,116.51,37,0.045198,3.7398,0
105,3,50000,116.51,44,0.026645,1.5957,0
105,3,50000,116.51,23,0.004643,0.7917,0
105,3,50000,116.51,11,0.031434,4.8042,0
105,3,50000,116.51,37,0.008509,0.8128,0
105,3,50000,116.51,6,0.098783,8.0393,0
105,3,50000,116.51,37,0.019823,2.9704,0
105,3,50000,116.51,47,0.029362,3.2772,0
105,3,50000,116.51,15,0.042361,4.8774,0
105,3,50000,116.51,45,0.035647,4.1575,0
105,3,50000,116.51,8,0.008008,1.1259,0
105,3,50000,116.51,0,0.016719,2.1224,0
105,3,50000,116.51,4,0.012036,1.1582,0
105,3,50000,116.51,32,0.008305,0.8907,0
105,3,50000,116.51,17,0.012659,1.3537,0
105,3,50000,116.51,9,0.01572,1.6246,0
105,3,50000,116.51,3,0.02688,4.483,0
105,3,50000,116.51,31,0.014359,1.7768,0
105,3,50000,116.51,5,0.009193,1.318,0
105,3,50000,116.51,16,0.02435,3.2235,0
105,3,50000,116.51,38,0.018345,1.5556,0
105,3,50000,116.51,15,0.003675,0.2504,0
105,3,50000,116.51,36,0.022545,3.0962,0
105,3,50000,116.51,1,0.013541,1.3624,0
105,3,50000,116.51,25,0.019857,2.7287,0
105,3,50000,116.51,43,0.060527,5.2053,0
105,3,50000,116.51,1,0.011805,1.7764,0
105,3,50000,116.51,46,0.005082,0.3532,0
105,3,50000,116.51,15,0.031505,4.28,0
105,3,50000,116.51,29,0.012761,2.0887,0
105,3,50000,116.51,47,0.002825,0.1942,0
105,3,50000,116.51,12,0.045659,4.0482,0
105,3,50000,116.51,1,0.029193,4.0405,0
105,3,50000,116.51,28,0.00768,1.2019,0
105,3,50000,116.51,21,0.035039,4.3437,0
105,3,50000,116.51,43,0.004351,0.6873,0
105,3,50000,116.51,38,0.0212,1.9001,0
105,3,50000,116.51,42,0.00583,0.942,0
105,3,50000,116.51,21,0.003765,0.5218,0
105,3,50000,116.51,37,0.012468,1.5146,0
105,3,50000,116.51,14,0.028914,3.5892,0
105,3,50000,116.51,3,0.006577,0.5827,0
105,3,50000,116.51,43,0.037901,3.6904,0
105,3,50000,116.51,15,0.059086,4.7359,0
105,3,50000,116.51,8,0.013521,1.0336,0
105,3,50000,116.51,16,0.001913,0.2735,0
105,3,50000,116.51,44,0.003249,0.5195,0
105,3,50000,116.51,0,0.027089,2.0645,0
105,3,50000,116.51,18,0.013766,1.2719,0
105,3,50000,116.51,3,0.013426,2.1934,0
105,3,50000,116.51,38,0.004149,0.3392,0
105,3,50000,116.51,32,0.000488,0.0835,0
105,3,50000,116.51,23,0.009953,0.9482,0
105,3,50000,116.51,12,0.01464,1.3532,0
105,3,50000,116.51,14,0.017929,3.0541,0
105,3,50000,116.51,6,0.000651,0.0454,0
105,3,50000,116.51,13,0.013916,2.3428,0
