advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,timeStepIndex,pValue,leastWinningCost,conversionAction
106,3,50000,100.65,24,0.038944,2.0522,0
106,3,50000,100.65,24,0.015198,0.9011,0
106,3,50000,100.65,35,0.027376,3.4345,0
106,3,50000,100.65,46,0.000731,0.0436,0
106,3,50000,100.65,21,0.008321,0.9674,0
106,3,50000,100.65,13,0.000207,0.025,0
106,3,50000,100.65,39,0.003034,0.3787,0
106,3,50000,100.65,39,0.00744,0.6948,0
106,3,50000,100.65,17,0.016838,0.8868,0
106,3,50000,100.65,29,0.009699,1.1215,0
106,3,50000,100.65,0,0.032235,2.2862,0
106,3,50000,100.65,3,0.000428,0.0355,0
106,3,50000,100.65,47,0.033929,2.824,0
106,3,50000,100.65,29,0.000144,0.0216,0
106,3,50000,100.65,45,0.028505,1.5922,0
106,3,50000,100.65,12,0.001932,0.1657,0
106,3,50000,100.65,8,0.000203,0.0256,0
106,3,50000,100.65,13,0.000557,0.0702,0
106,3,50000,100.65,25,0.009619,0.603,0
106,3,50000,100.65,0,0.041582,3.2102,1
106,3,50000,100.65,18,0.008352,0.8116,0
106,3,50000,100.65,32,0.020959,1.5699,0
106,3,50000,100.65,11,0.04067,4.6025,0
106,3,50000,100.65,23,0.046928,2.9471,0
106,3,50000,100.65,9,0.057522,7.5564,0
106,3,50000,100.65,45,0.028964,2.8123,0
106,3,50000,100.65,31,0.011888,1.631,0
106,3,50000,100.65,26,0.027371,2.7842,0
106,3,50000,100.65,4,0.016651,1.1277,0
106,3,50000,100.65,11,0.01526,2.0784,0
106,3,50000,100.65,14,0.007757,0.4787,0
106,3,50000,100.65,30,0.011449,1.3389,0
106,3,50000,100.65,9,0.037317,2.6374,0
106,3,50000,100.65,44,0.009872,1.1164,0
106,3,50000,100.65,8,0.01563,1.5619,0
106,3,50000,100.65,45,0.010081,1.1918,0
106,3,50000,100.65,13,0.022185,1.5899,0
106,3,50000,100.65,18,0.055029,3.2462,0
106,3,50000,100.65,30,0.012874,1.1141,0
106,3,50000,100.65,44,0.011982,1.0879,0
106,3,50000,100.65,27,0.060458,5.4874,0
106,3,50000,100.65,19,0.042557,4.7542,0
106,3,50000,100.65,26,0.002428,0.3278,0
106,3,50000,100.65,4,0.031582,3.1321,0
106,3,50000,100.65,10,0.003657,0.5064,0
106,3,50000,100.65,3,0.031586,3.16,0
106,3,50000,100.65,37,0.013181,0.6835,0
106,3,50000,100.65,18,0.012495,0.9952,0
106,3,50000,100.65,40,0.018403,2.3931,0
106,3,50000,100.65,20,0.092512,9.8233,0
106,3,50000,100.65,13,0.03923,5.5988,0
106,3,50000,100.65,13,0.021541,1.3016,0
106,3,50000,100.65,25,0.020781,1.2534,0
106,3,50000,100.65,26,0.040198,5.846,0
106,3,50000,100.65,6,0.010806,1.3697,0
106,3,50000,100.65,32,0.014619,1.0282,0
106,3,50000,100.65,18,0.001021,0.0574,0
106,3,50000,100.65,3,0.004385,0.6131,0
106,3,50000,100.65,31,0.000273,0.027,0
106,3,50000,100.65,34,0.002339,0.1465,0
106,3,50000,100.65,6,0.004518,0.2491,0
106,3,50000,100.65,32,0.00905,0.514,0
106,3,50000,100.65,25,0.05042,3.4721,1
106,3,50000,100.65,33,0.012132,1.172,0
106,3,50000,100.65,12,0.005111,0.7067,0
106,3,50000,100.65,41,0.001793,0.143,0
106,3,50000,100.65,38,0.039914,5.6337,0
106,3,50000,100.65,15,0.017179,1.4014,0
106,3,50000,100.65,13,0.044395,5.8881,0
106,3,50000,100.65,14,0.030995,3.6485,0
106,3,50000,100.65,10,0.031066,4.6339,0
106,3,50000,100.65,4,0.001545,0.114,0
106,3,50000,100.65,8,0.043839,2.6795,0
106,3,50000,100.65,10,0.009756,0.9123,0
106,3,50000,100.65,18,0.09621,6.397,0
106,3,50000,100.65,17,0.014586,1.9252,0
106,3,50000,100.65,27,0.014175,0.8613,0
106,3,50000,100.65,19,0.092194,13.2609,0
106,3,50000,100.65,10,0.010089,0.9337,0
106,3,50000,100.65,31,0.017226,2.1248,0
106,3,50000,100.65,44,0.032469,1.8465,0
106,3,50000,100.65,8,0.057239,3.7215,0
106,3,50000,100.65,15,0.00962,0.8544,0
106,3,50000,100.65,37,0.006231,0.8888,0
106,3,50000,100.65,14,0.072926,8.1616,0
106,3,50000,100.65,24,0.01328,0.9697,0
106,3,50000,100.65,6,0.018332,2.0132,0
106,3,50000,100.65,12,0.000119,0.0147,0
106,3,50000,100.65,14,0.063856,6.8117,0
106,3,50000,100.65,42,0.039875,2.651,0
106,3,50000,100.65,9,0.105665,6.9465,0
106,3,50000,100.65,34,0.016212,1.7179,0
106,3,50000,100.65,21,0.000665,0.0392,0
106,3,50000,100.65,5,0.014178,1.3549,0
106,3,50000,100.65,24,0.00418,0.4985,0
106,3,50000,100.65,27,0.031568,2.36,0
106,3,50000,100.65,42,0.026247,2.4273,0
106,3,50000,100.65,42,0.016402,1.193,0
106,3,50000,100.65,36,0.006415,0.8797,0
106,3,50000,100.65,31,0.040453,5.7929,0
106,3,50000,100.65,43,0.011804,1.197,0
106,3,50000,100.65,3,0.016605,2.2245,0
106,3,50000,100.65,47,0.06779,3.9609,0
106,3,50000,100.65,43,0.00988,1.456,0
106,3,50000,100.65,43,0.042381,4.8599,0
106,3,50000,100.65,28,0.00946,1.0465,0
106,3,50000,100.65,13,0.021609,2.7633,0
106,3,50000,100.65,25,0.010169,1.3816,0
106,3,50000,100.65,25,0.025491,3.4172,0
106,3,50000,100.65,22,0.003919,0.3542,0
106,3,50000,100.65,28,0.013452,1.2353,0
106,3,50000,100.65,11,0.00622,0.6543,0
106,3,50000,100.65,25,0.005352,0.5864,0
106,3,50000,100.65,14,0.018288,1.2173,0
106,3,50000,100.65,47,0.002225,0.1519,0
106,3,50000,100.65,15,0.011207,0.8541,0
106,3,50000,100.65,15,0.038993,4.0471,0
106,3,50000,100.65,42,0.012418,1.51,0
106,3,50000,100.65,35,0.01475,1.1586,0
106,3,50000,100.65,16,0.012308,0.997,0
106,3,50000,100.65,14,0.029768,1.5011,0
106,3,50000,100.65,30,0.018176,2.1589,0
106,3,50000,100.65,21,0.007173,0.3696,0
106,3,50000,100.65,44,0.004517,0.4954,0
106,3,50000,100.65,32,0.005387,0.5808,0
106,3,50000,100.65,28,0.024887,3.051,0
106,3,50000,100.65,22,0.032279,3.8403,0
106,3,50000,100.65,18,0.006794,0.9728,0
106,3,50000,100.65,38,0.011265,1.672,0
106,3,50000,100.65,10,0.002161,0.299,0
106,3,50000,100.65,42,0.007304,0.8393,0
106,3,50000,100.65,35,0.024042,3.0954,0
106,3,50000,100.65,1,0.001209,0.1264,0
106,3,50000,100.65,27,0.008483,0.7809,0
106,3,50000,100.65,18,0.002735,0.1937,0
106,3,50000,100.65,44,0.060586,4.8423,0
106,3,50000,100.65,39,0.003134,0.4389,0
106,3,50000,100.65,41,0.024935,2.4941,0
106,3,50000,100.65,24,0.011606,0.6623,0
106,3,50000,100.65,17,0.031888,3.5394,0
106,3,50000,100.65,40,0.0348,5.1603,0
106,3,50000,100.65,7,0.003535,0.4712,0
106,3,50000,100.65,3,0.007291,1.0696,0
106,3,50000,100.65,29,0.006612,0.5008,0
106,3,50000,100.65,47,0.01294,1.9299,0
106,3,50000,100.65,14,0.007567,0.66,0
106,3,50000,100.65,30,0.018608,2.5089,0
106,3,50000,100.65,19,0.027357,2.5681,0
106,3,50000,100.65,38,0.09606,12.9927,0
106,3,50000,100.65,40,0.003003,0.2481,0
106,3,50000,100.65,45,0.091731,7.6944,0
106,3,50000,100.65,33,0.012091,1.1574,0
106,3,50000,100.65,8,0.002832,0.3668,0
106,3,50000,100.65,39,0.001736,0.1774,0
106,3,50000,100.65,38,0.043608,3.2882,0
106,3,50000,100.65,42,0.022221,1.8884,0
106,3,50000,100.65,27,0.000793,0.0529,0
106,3,50000,100.65,40,0.044262,3.1293,0
106,3,50000,100.65,3,0.053007,6.3899,0
106,3,50000,100.65,46,0.041598,3.4918,0
106,3,50000,100.65,26,0.068694,6.052,0
106,3,50000,100.65,6,0.003422,0.2204,0
106,3,50000,100.65,31,0.071728,9.8851,0
106,3,50000,100.65,28,0.007213,0.6556,0
106,3,50000,100.65,13,0.001161,0.1356,0
106,3,50000,100.65,23,0.008325,0.9084,0
106,3,50000,100.65,40,0.021674,1.8628,0
106,3,50000,100.65,30,0.011658,1.5824,0
106,3,50000,100.65,19,0.005438,0.7983,0
106,3,50000,100.65,20,0.010413,0.861,0
106,3,50000,100.65,38,0.001562,0.1113,0
106,3,50000,100.65,13,0.000226,0.0286,0
106,3,50000,100.65,18,0.026386,1.3985,0
106,3,50000,100.65,13,0.002088,0.3024,0
106,3,50000,100.65,39,0.007191,0.5691,0
106,3,50000,100.65,19,0.023262,1.8864,0
106,3,50000,100.65,45,0.015794,1.1294,0
106,3,50000,100.65,27,0.000808,0.0511,0
106,3,50000,100.65,34,0.00609,0.5725,0
106,3,50000,100.65,6,0.014386,0.9798,0
106,3,50000,100.65,8,0.002907,0.1697,0
106,3,50000,100.65,40,0.001648,0.138,0
106,3,50000,100.65,15,0.010946,1.5423,0
106,3,50000,100.65,8,0.017969,2.6538,0
106,3,50000,100.65,10,0.042987,5.2518,0
106,3,50000,100.65,31,0.005808,0.793,1
106,3,50000,100.65,19,0.010696,0.5395,0
106,3,50000,100.65,40,0.008503,1.2487,0
106,3,50000,100.65,43,0.006202,0.4824,0
106,3,50000,100.65,5,0.010616,0.7808,0
106,3,50000,100.65,22,0.067471,3.5082,0
106,3,50000,100.65,30,0.027582,3.9016,0
106,3,50000,100.65,15,0.006636,0.7997,0
106,3,50000,100.65,46,0.025458,3.8165,0
106,3,50000,100.65,3,0.001988,0.2863,0
106,3,50000,100.65,33,0.006174,0.3407,0
106,3,50000,100.65,15,0.045039,4.9331,0
106,3,50000,100.65,41,0.007655,0.57,0
106,3,50000,100.65,7,0.018822,1.9386,0
106,3,50000,100.65,3,0.026896,3.7581,0
106,3,50000,100.65,37,0.001231,0.1847,0
106,3,50000,100.65,2,0.010426,1.0057,0
106,3,50000,100.65,32,0.005683,0.3237,0
106,3,50000,100.65,38,0.036693,3.8266,0
106,3,50000,100.65,41,0.009936,0.6169,0
106,3,50000,100.65,28,0.019535,2.7987,0
106,3,50000,100.65,42,0.027055,3.1234,0
106,3,50000,100.65,14,0.054925,6.5477,0
106,3,50000,100.65,33,0.021808,2.3367,0
106,3,50000,100.65,30,0.006388,0.4709,0
106,3,50000,100.65,44,0.002964,0.2006,0
106,3,50000,100.65,3,0.049729,6.4495,0
106,3,50000,100.65,13,0.004159,0.4156,0
106,3,50000,100.65,27,0.035589,4.7099,0
106,3,50000,100.65,24,0.00711,0.7725,0
106,3,50000,100.65,19,0.002919,0.2388,0
106,3,50000,100.65,25,0.007071,0.7799,0
106,3,50000,100.65,47,0.014846,1.1433,0
106,3,50000,100.65,32,0.000162,0.0088,0
106,3,50000,100.65,9,0.009938,0.5404,0
106,3,50000,100.65,4,0.015739,1.1543,0
106,3,50000,100.65,42,0.001297,0.0712,0
106,3,50000,100.65,25,0.006278,0.3792,0
106,3,50000,100.65,39,0.000819,0.0645,0
106,3,50000,100.65,13,0.004376,0.3069,0
106,3,50000,100.65,23,0.015521,1.505,0
106,3,50000,100.65,27,0.03852,3.7306,0
106,3,50000,100.65,45,0.006682,0.4066,0
106,3,50000,100.65,20,0.000361,0.0537,0
106,3,50000,100.65,14,0.014348,0.8702,0
106,3,50000,100.65,0,0.020236,1.1015,0
106,3,50000,100.65,39,0.009712,0.8401,0
106,3,50000,100.65,1,0.009472,1.357,0
106,3,50000,100.65,31,0.034389,3.3027,0
106,3,50000,100.65,1,0.042632,2.9727,0
106,3,50000,100.65,3,0.033238,1.6728,0
106,3,50000,100.65,0,0.012485,1.1493,0
106,3,50000,100.65,7,0.034921,2.7399,0
106,3,50000,100.65,12,0.021043,2.5509,0
106,3,50000,100.65,15,0.015508,2.3344,0
106,3,50000,100.65,13,0.006229,0.4355,0
106,3,50000,100.65,38,0.006659,0.5206,0
106,3,50000,100.65,3,0.003362,0.352,0
106,3,50000,100.65,15,0.024914,1.5969,0
106,3,50000,100.65,41,0.057628,6.0494,0
106,3,50000,100.65,41,0.004499,0.5486,0
106,3,50000,100.65,3,0.001593,0.1915,0
106,3,50000,100.65,19,0.004073,0.2612,0
106,3,50000,100.65,13,0.002206,0.3062,0
106,3,50000,100.65,21,0.016016,0.8409,0
106,3,50000,100.65,1,0.04241,2.732,0
106,3,50000,100.65,19,0.01835,2.7142,0
106,3,50000,100.65,46,0.086282,11.5949,1
106,3,50000,100.65,3,0.027212,3.7555,0
106,3,50000,100.65,29,0.021393,1.4946,0
106,3,50000,100.65,28,0.015515,1.5418,0
106,3,50000,100.65,29,7e-05,0.0049,0
106,3,50000,100.65,19,0.010635,0.7813,0
106,3,50000,100.65,17,0.061377,8.8211,0
106,3,50000,100.65,16,0.03875,2.8841,0
106,3,50000,100.65,22,0.028684,2.4317,0
106,3,50000,100.65,0,0.02369,2.0689,0
106,3,50000,100.65,12,0.016487,1.6156,0
106,3,50000,100.65,18,0.048735,2.8941,0
106,3,50000,100.65,40,0.006512,0.5,0
106,3,50000,100.65,29,0.054127,5.389,0
106,3,50000,100.65,3,0.006965,0.7744,0
106,3,50000,100.65,20,0.030649,2.2591,0
106,3,50000,100.65,5,0.018059,1.6284,0
106,3,50000,100.65,40,0.001489,0.1997,0
106,3,50000,100.65,28,0.036316,4.7336,0
106,3,50000,100.65,8,0.011528,1.6555,0
106,3,50000,100.65,34,0.038214,2.263,0
106,3,50000,100.65,34,0.020196,1.7308,0
106,3,50000,100.65,39,0.005637,0.4614,0
106,3,50000,100.65,15,0.011294,1.3536,0
106,3,50000,100.65,44,0.019059,2.8671,0
106,3,50000,100.65,15,0.012877,1.3485,0
106,3,50000,100.65,22,0.020951,1.5763,0
106,3,50000,100.65,42,0.013693,0.6952,0
106,3,50000,100.65,5,0.017478,2.3698,0
106,3,50000,100.65,40,0.004952,0.2848,0
106,3,50000,100.65,6,0.002311,0.3326,0
106,3,50000,100.65,22,0.003841,0.5315,0
106,3,50000,100.65,39,0.030098,4.0374,0
106,3,50000,100.65,36,0.023999,2.8344,0
106,3,50000,100.65,29,0.007457,0.9159,0
106,3,50000,100.65,18,0.020515,1.7979,0
106,3,50000,100.65,25,0.026925,3.8436,0
106,3,50000,100.65,0,0.035833,2.3591,0
106,3,50000,100.65,6,0.024312,2.9765,0
106,3,50000,100.65,35,0.051766,3.5767,0
106,3,50000,100.65,15,0.009222,0.5513,0
106,3,50000,100.65,12,0.118622,14.3009,0
106,3,50000,100.65,40,0.00322,0.4372,0
106,3,50000,100.65,13,0.035821,4.4252,0
106,3,50000,100.65,17,0.02007,2.6037,0
106,3,50000,100.65,36,0.015296,2.2624,0
106,3,50000,100.65,28,0.010909,0.6508,0
106,3,50000,100.65,14,0.003168,0.376,0
106,3,50000,100.65,25,0.00449,0.4635,0
106,3,50000,100.65,14,0.022013,2.2318,0
106,3,50000,100.65,18,0.018667,1.9067,0
106,3,50000,100.65,41,0.007002,0.7155,0
106,3,50000,100.65,8,0.009333,0.8721,0
106,3,50000,100.65,44,0.003766,0.5336,0
106,3,50000,100.65,30,0.039124,3.3966,0
106,3,50000,100.65,21,0.013881,1.7063,0
106,3,50000,100.65,9,0.083817,4.818,0
106,3,50000,100.65,42,0.009474,1.118,0
106,3,50000,100.65,22,0.018423,1.488,0
106,3,50000,100.65,34,0.02716,3.4635,0
106,3,50000,100.65,37,0.04307,5.0584,0
106,3,50000,100.65,47,0.023763,2.6941,0
106,3,50000,100.65,36,0.022967,1.4713,0
106,3,50000,100.65,31,0.068275,3.6929,0
106,3,50000,100.65,33,0.000478,0.048,0
106,3,50000,100.65,7,0.009167,1.0677,0
106,3,50000,100.65,23,0.059878,5.7147,0
106,3,50000,100.65,18,0.015182,0.8361,0
106,3,50000,100.65,47,0.038772,4.7149,0
106,3,50000,100.65,9,0.001525,0.1275,0
106,3,50000,100.65,45,0.0001,0.0051,0
106,3,50000,100.65,40,0.012732,0.7534,0
106,3,50000,100.65,36,0.005698,0.5517,0
106,3,50000,100.65,27,0.005774,0.3748,0
106,3,50000,100.65,31,0.05088,4.0579,0
106,3,50000,100.65,28,0.005392,0.2852,0
106,3,50000,100.65,14,0.003036,0.428,0
106,3,50000,100.65,27,0.00095,0.1181,0
106,3,50000,100.65,35,0.019849,2.6547,0
106,3,50000,100.65,23,0.002434,0.2401,0
106,3,50000,100.65,32,0.004189,0.2379,0
106,3,50000,100.65,1,0.015112,1.9914,0
106,3,50000,100.65,21,0.005861,0.8511,0
106,3,50000,100.65,37,0.044336,3.8006,0
106,3,50000,100.65,22,0.051827,4.9582,0
106,3,50000,100.65,23,0.003349,0.2404,0
106,3,50000,100.65,35,0.003109,0.1783,0
106,3,50000,100.65,39,0.042443,2.6716,0
106,3,50000,100.65,38,0.004776,0.4842,0
106,3,50000,100.65,9,0.051663,4.9928,0
106,3,50000,100.65,2,0.002737,0.3262,0
106,3,50000,100.65,31,4.4e-05,0.0041,0
106,3,50000,100.65,39,0.010699,0.7201,0
106,3,50000,100.65,39,0.001478,0.1231,0
106,3,50000,100.65,23,0.027083,3.5639,0
106,3,50000,100.65,27,0.034653,5.1252,0
106,3,50000,100.65,26,0.001782,0.1508,0
106,3,50000,100.65,40,0.042563,5.274,0
106,3,50000,100.65,21,0.00756,0.4618,0
106,3,50000,100.65,6,0.036246,3.958,0
106,3,50000,100.65,7,0.023589,2.2491,0
106,3,50000,100.65,8,0.021044,3.1069,0
106,3,50000,100.65,12,0.04039,4.6807,0
106,3,50000,100.65,26,0.011553,1.7098,0
106,3,50000,100.65,24,0.002443,0.1723,0
106,3,50000,100.65,3,0.001781,0.193,0
106,3,50000,100.65,1,0.012223,1.5356,0
106,3,50000,100.65,39,0.030539,1.7817,0
106,3,50000,100.65,1,0.002335,0.1466,0
106,3,50000,100.65,38,0.008787,0.519,0
106,3,50000,100.65,20,0.022306,3.3006,0
106,3,50000,100.65,8,0.000627,0.0453,0
106,3,50000,100.65,19,0.021951,2.8431,0
106,3,50000,100.65,39,0.006449,0.9687,0
106,3,50000,100.65,12,0.001711,0.1066,0
106,3,50000,100.65,27,0.028475,3.0969,0
106,3,50000,100.65,12,0.016371,2.005,0
106,3,50000,100.65,28,0.005104,0.4997,0
106,3,50000,100.65,47,0.0064,0.7422,0
106,3,50000,100.65,40,0.004275,0.3898,0
106,3,50000,100.65,16,0.005521,0.4508,0
106,3,50000,100.65,6,0.014907,1.4698,0
106,3,50000,100.65,34,0.005252,0.3312,0
106,3,50000,100.65,36,0.021679,2.6226,0
106,3,50000,100.65,4,0.02311,1.6655,0
106,3,50000,100.65,27,0.00762,0.5436,0
106,3,50000,100.65,42,0.046904,3.0556,0
106,3,50000,100.65,6,0.034971,2.2188,0
106,3,50000,100.65,13,0.018704,1.3024,0
106,3,50000,100.65,26,0.002052,0.2336,0
106,3,50000,100.65,3,0.070199,7.1909,0
