advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,timeStepIndex,pValue,leastWinningCost,conversionAction
102,1,50000,105.92,16,0.005033,0.5898,0
102,1,50000,105.92,32,0.003187,0.2039,0
102,1,50000,105.92,7,0.062769,9.3335,0
102,1,50000,105.92,20,0.075445,5.9533,0
102,1,50000,105.92,6,0.015448,1.2607,1
102,1,50000,105.92,18,0.000244,0.0204,0
102,1,50000,105.92,29,0.013412,1.9455,0
102,1,50000,105.92,31,0.017685,1.6411,1
102,1,50000,105.92,33,0.032535,3.2509,0
102,1,50000,105.92,37,0.030963,2.7219,0
102,1,50000,105.92,10,0.058449,8.3041,0
102,1,50000,105.92,19,0.012446,1.7774,0
102,1,50000,105.92,6,0.01046,1.422,0
102,1,50000,105.92,2,0.002749,0.1835,0
102,1,50000,105.92,3,0.013671,1.1768,0
102,1,50000,105.92,46,0.003415,0.3077,0
102,1,50000,105.92,20,0.00368,0.2097,0
102,1,50000,105.92,2,0.016844,1.008,0
102,1,50000,105.92,36,0.004932,0.6064,0
102,1,50000,105.92,42,0.00956,0.8487,0
102,1,50000,105.92,10,0.028762,2.9662,0
102,1,50000,105.92,21,0.008795,0.9305,0
102,1,50000,105.92,3,0.003228,0.4243,0
102,1,50000,105.92,1,0.001184,0.135,0
102,1,50000,105.92,40,0.013393,1.8779,0
102,1,50000,105.92,21,0.01512,1.2355,0
102,1,50000,105.92,35,0.008087,0.6969,0
102,1,50000,105.92,27,0.009172,0.68,0
102,1,50000,105.92,16,0.014025,1.7981,0
102,1,50000,105.92,22,0.013557,1.6827,0
102,1,50000,105.92,23,0.022107,3.4236,0
102,1,50000,105.92,4,0.028974,2.7266,0
102,1,50000,105.92,20,0.006909,0.9699,0
102,1,50000,105.92,32,0.019436,2.7746,0
102,1,50000,105.92,34,0.018923,1.5949,0
102,1,50000,105.92,33,0.010917,1.5302,0
102,1,50000,105.92,12,0.009521,1.3202,0
102,1,50000,105.92,42,0.008868,0.9507,0
102,1,50000,105.92,39,0.058233,7.5592,0
102,1,50000,105.92,24,0.01584,1.1226,0
102,1,50000,105.92,18,0.024549,1.8943,0
102,1,50000,105.92,29,0.022323,1.2714,0
102,1,50000,105.92,28,0.015199,0.9551,0
102,1,50000,105.92,45,0.054681,6.2342,0
102,1,50000,105.92,19,0.080142,10.2602,1
102,1,50000,105.92,39,0.054112,5.7752,0
102,1,50000,105.92,3,0.028148,3.8493,0
102,1,50000,105.92,34,0.011546,0.8136,0
102,1,50000,105.92,30,0.019146,2.8668,0
102,1,50000,105.92,13,0.004222,0.4082,0
102,1,50000,105.92,15,0.064145,5.6614,1
102,1,50000,105.92,37,0.006201,0.5714,0
102,1,50000,105.92,29,0.008161,0.8274,0
102,1,50000,105.92,14,0.061222,7.8294,0
102,1,50000,105.92,12,0.013883,1.9559,0
102,1,50000,105.92,41,0.010144,0.6391,0
102,1,50000,105.92,10,0.018704,2.7455,0
102,1,50000,105.92,30,0.034771,3.5701,1
102,1,50000,105.92,44,0.001647,0.2334,0
102,1,50000,105.92,16,0.014224,1.1465,1
102,1,50000,105.92,14,0.006834,0.8129,0
102,1,50000,105.92,44,0.007134,0.6889,0
102,1,50000,105.92,6,0.00462,0.5585,0
102,1,50000,105.92,0,0.011698,1.7883,0
102,1,50000,105.92,1,0.00144,0.1327,0
102,1,50000,105.92,46,0.005894,0.8387,0
102,1,50000,105.92,10,0.029807,4.4115,0
102,1,50000,105.92,9,0.013701,1.3986,0
102,1,50000,105.92,41,0.004864,0.5239,0
102,1,50000,105.92,35,0.025921,3.8536,0
102,1,50000,105.92,18,0.012594,0.6725,0
102,1,50000,105.92,5,0.014525,1.7392,0
102,1,50000,105.92,5,0.014675,1.9477,0
102,1,50000,105.92,11,0.055633,7.9748,0
102,1,50000,105.92,37,0.017155,1.7866,0
102,1,50000,105.92,28,0.036339,3.8882,0
102,1,50000,105.92,31,0.019188,2.4795,0
102,1,50000,105.92,27,0.016571,0.9267,0
102,1,50000,105.92,10,0.000507,0.0432,0
102,1,50000,105.92,9,0.005733,0.6957,0
102,1,50000,105.92,5,0.013205,1.0682,0
102,1,50000,105.92,43,0.005762,0.3667,0
102,1,50000,105.92,23,0.011871,1.7496,0
102,1,50000,105.92,47,0.01856,1.267,0
102,1,50000,105.92,38,0.031247,2.8649,0
102,1,50000,105.92,2,0.001402,0.1213,0
102,1,50000,105.92,34,0.003502,0.2518,0
102,1,50000,105.92,15,0.100078,15.1984,0
102,1,50000,105.92,21,0.015606,1.3202,0
102,1,50000,105.92,33,0.003726,0.2985,0
102,1,50000,105.92,2,0.030362,2.757,0
102,1,50000,105.92,30,0.005887,0.3829,0
102,1,50000,105.92,19,0.00225,0.2186,0
102,1,50000,105.92,19,0.002646,0.1691,0
102,1,50000,105.92,34,0.032346,2.0929,0
102,1,50000,105.92,18,0.028036,1.6092,0
102,1,50000,105.92,46,0.015712,1.7325,0
102,1,50000,105.92,46,0.001453,0.2304,0
102,1,50000,105.92,37,0.00243,0.3587,0
102,1,50000,105.92,11,0.004106,0.4121,0
102,1,50000,105.92,11,0.000405,0.0412,0
102,1,50000,105.92,7,0.03608,3.8989,0
102,1,50000,105.92,11,0.057347,4.2498,0
102,1,50000,105.92,11,0.01896,1.4522,0
102,1,50000,105.92,47,0.003608,0.2846,0
102,1,50000,105.92,3,0.051468,3.0139,0
102,1,50000,105.92,34,0.036781,2.0281,0
102,1,50000,105.92,27,0.018241,2.3659,0
102,1,50000,105.92,2,0.015859,1.0069,0
102,1,50000,105.92,1,0.01276,1.7538,0
102,1,50000,105.92,30,0.005471,0.365,0
102,1,50000,105.92,37,0.0278,4.1448,0
102,1,50000,105.92,1,0.01404,1.4204,0
102,1,50000,105.92,40,0.012504,1.4797,0
102,1,50000,105.92,1,0.011235,0.9631,0
102,1,50000,105.92,47,0.016729,1.1798,0
102,1,50000,105.92,33,0.004028,0.4028,0
102,1,50000,105.92,42,0.005409,0.4998,0
102,1,50000,105.92,12,0.017608,2.5939,0
102,1,50000,105.92,23,0.00488,0.454,0
102,1,50000,105.92,24,0.00186,0.1071,0
102,1,50000,105.92,0,0.010746,0.9209,0
102,1,50000,105.92,45,0.014402,1.8008,0
102,1,50000,105.92,33,0.005541,0.6039,0
102,1,50000,105.92,29,0.003863,0.2761,0
102,1,50000,105.92,0,0.0009,0.133,0
102,1,50000,105.92,34,0.008342,0.733,1
102,1,50000,105.92,23,0.002026,0.2479,0
102,1,50000,105.92,37,0.01761,1.0591,0
102,1,50000,105.92,33,0.051568,7.7334,0
102,1,50000,105.92,3,0.000955,0.068,0
102,1,50000,105.92,5,0.000188,0.0117,0
102,1,50000,105.92,30,0.007679,1.0714,0
102,1,50000,105.92,16,0.012392,1.4949,0
102,1,50000,105.92,34,0.045116,5.9915,0
102,1,50000,105.92,17,0.007311,0.4621,0
102,1,50000,105.92,42,0.007614,0.8326,0
102,1,50000,105.92,27,0.021415,2.0306,0
102,1,50000,105.92,2,0.078213,5.0564,0
102,1,50000,105.92,3,0.035413,2.7667,0
102,1,50000,105.92,41,0.00302,0.1742,0
102,1,50000,105.92,10,0.002181,0.1344,0
102,1,50000,105.92,15,0.007491,0.5568,0
102,1,50000,105.92,41,0.00164,0.0919,0
102,1,50000,105.92,1,0.000163,0.0174,0
102,1,50000,105.92,23,0.004509,0.2818,0
102,1,50000,105.92,28,0.001217,0.1485,0
102,1,50000,105.92,3,0.00734,0.6072,0
102,1,50000,105.92,39,0.004712,0.4523,0
102,1,50000,105.92,16,0.017771,1.9867,0
102,1,50000,105.92,3,0.018945,1.3222,0
102,1,50000,105.92,7,0.006704,0.633,0
102,1,50000,105.92,10,0.001699,0.0948,0
102,1,50000,105.92,1,0.015024,1.6711,0
102,1,50000,105.92,41,0.036968,2.2469,0
102,1,50000,105.92,41,0.003811,0.4513,0
102,1,50000,105.92,31,0.035249,2.5925,0
102,1,50000,105.92,3,0.005418,0.3811,0
102,1,50000,105.92,30,0.000415,0.0233,0
102,1,50000,105.92,28,0.00998,0.8711,0
102,1,50000,105.92,24,0.030117,4.3346,0
102,1,50000,105.92,7,0.012564,1.6872,0
102,1,50000,105.92,25,0.011373,1.2559,0
102,1,50000,105.92,31,0.000508,0.06,0
102,1,50000,105.92,28,0.006679,0.5705,0
102,1,50000,105.92,11,0.03487,2.3712,0
102,1,50000,105.92,22,0.030655,3.041,0
102,1,50000,105.92,9,0.019651,2.4081,0
102,1,50000,105.92,4,0.00109,0.0942,0
102,1,50000,105.92,39,0.073915,5.1438,0
102,1,50000,105.92,6,0.041089,5.3594,0
102,1,50000,105.92,8,0.030284,3.17,0
102,1,50000,105.92,36,0.018974,2.6749,0
102,1,50000,105.92,31,0.004348,0.2738,0
102,1,50000,105.92,1,0.044784,6.5971,0
102,1,50000,105.92,5,0.019,2.3749,0
102,1,50000,105.92,43,0.005922,0.3953,0
102,1,50000,105.92,29,0.001459,0.0836,0
102,1,50000,105.92,31,0.020458,1.6905,0
102,1,50000,105.92,39,0.035988,5.1762,0
102,1,50000,105.92,11,0.048093,3.6332,0
102,1,50000,105.92,3,0.030587,3.6847,0
102,1,50000,105.92,31,0.000826,0.0574,0
102,1,50000,105.92,7,0.030337,3.1223,0
102,1,50000,105.92,32,0.013274,0.7707,0
102,1,50000,105.92,16,0.005894,0.3665,0
102,1,50000,105.92,24,0.03662,2.235,0
102,1,50000,105.92,33,0.012096,1.6691,0
102,1,50000,105.92,23,0.013117,1.5843,0
102,1,50000,105.92,23,0.011108,1.1876,0
102,1,50000,105.92,19,0.011315,0.6734,0
102,1,50000,105.92,31,0.023903,2.8595,0
102,1,50000,105.92,0,0.033678,1.9852,0
102,1,50000,105.92,4,0.002222,0.1835,0
102,1,50000,105.92,47,5.1e-05,0.0081,0
102,1,50000,105.92,6,0.012997,1.3242,0
102,1,50000,105.92,1,0.043605,3.8007,1
102,1,50000,105.92,8,0.028751,2.3419,0
102,1,50000,105.92,24,0.02759,3.4709,0
102,1,50000,105.92,13,0.021618,2.7262,0
102,1,50000,105.92,12,0.041007,3.849,0
102,1,50000,105.92,33,0.002499,0.1987,0
102,1,50000,105.92,40,0.005805,0.7218,0
102,1,50000,105.92,42,0.00248,0.2488,0
102,1,50000,105.92,5,0.00858,0.6584,0
102,1,50000,105.92,14,0.099819,14.7142,0
102,1,50000,105.92,15,0.015679,1.5287,0
102,1,50000,105.92,46,0.120498,12.1059,0
102,1,50000,105.92,18,0.048117,6.7955,0
102,1,50000,105.92,12,0.067486,8.3106,0
102,1,50000,105.92,3,0.020004,2.9791,0
102,1,50000,105.92,38,6.3e-05,0.0076,0
102,1,50000,105.92,19,0.010334,1.0204,0
102,1,50000,105.92,28,0.053811,3.7851,1
102,1,50000,105.92,47,0.011086,1.0612,0
102,1,50000,105.92,31,0.0066,0.4447,0
102,1,50000,105.92,41,0.0162,1.1019,0
102,1,50000,105.92,11,0.01173,1.6134,0
102,1,50000,105.92,25,0.008289,0.9832,0
102,1,50000,105.92,44,0.058187,8.5818,0
102,1,50000,105.92,24,0.034919,3.5078,0
102,1,50000,105.92,21,0.011022,0.8376,0
102,1,50000,105.92,21,0.002084,0.1599,0
102,1,50000,105.92,17,0.001701,0.1425,0
102,1,50000,105.92,29,0.00141,0.2122,0
102,1,50000,105.92,7,0.005377,0.7016,0
102,1,50000,105.92,0,0.019179,2.4711,0
102,1,50000,105.92,8,0.005017,0.575,0
102,1,50000,105.92,34,0.010556,1.4941,0
102,1,50000,105.92,31,0.020776,1.9213,0
102,1,50000,105.92,20,0.041295,2.6618,0
102,1,50000,105.92,21,0.005563,0.3762,0
102,1,50000,105.92,10,0.027341,3.9225,0
102,1,50000,105.92,20,0.009416,0.8695,0
102,1,50000,105.92,31,0.024008,1.7923,0
102,1,50000,105.92,37,0.020513,2.5433,0
102,1,50000,105.92,22,0.008683,0.8354,0
102,1,50000,105.92,23,0.00145,0.2065,0
102,1,50000,105.92,4,0.045868,3.6944,0
102,1,50000,105.92,18,1.9e-05,0.0026,0
102,1,50000,105.92,11,0.015924,1.85,0
102,1,50000,105.92,10,0.034669,4.9376,0
102,1,50000,105.92,35,0.006807,0.6106,0
102,1,50000,105.92,13,0.02379,2.6551,0
102,1,50000,105.92,19,0.001183,0.0674,0
102,1,50000,105.92,31,0.042571,2.5612,0
102,1,50000,105.92,1,0.068717,6.7493,0
102,1,50000,105.92,26,0.011004,1.3925,0
102,1,50000,105.92,22,0.024122,2.8763,0
102,1,50000,105.92,24,0.007933,0.5381,0
102,1,50000,105.92,37,0.030305,3.8928,0
102,1,50000,105.92,43,0.007214,0.7724,0
102,1,50000,105.92,42,0.000581,0.0595,0
102,1,50000,105.92,42,0.038977,5.1894,0
102,1,50000,105.92,17,0.007746,1.0435,0
102,1,50000,105.92,0,0.007148,0.8894,0
102,1,50000,105.92,17,0.009525,0.7124,0
102,1,50000,105.92,30,0.041054,3.6083,0
102,1,50000,105.92,46,0.056521,3.8813,0
102,1,50000,105.92,18,0.022777,1.7208,0
102,1,50000,105.92,24,0.077605,7.7266,0
102,1,50000,105.92,1,0.028707,2.8991,0
102,1,50000,105.92,24,0.008918,0.8226,0
102,1,50000,105.92,1,0.019802,2.0754,0
102,1,50000,105.92,28,0.009219,1.2719,0
102,1,50000,105.92,2,0.009803,0.9878,0
102,1,50000,105.92,20,0.013702,0.8397,0
102,1,50000,105.92,19,0.00111,0.0972,0
102,1,50000,105.92,26,0.00075,0.0794,0
102,1,50000,105.92,38,0.024094,1.6851,0
102,1,50000,105.92,22,0.010829,0.977,0
102,1,50000,105.92,29,0.034862,5.049,0
102,1,50000,105.92,7,0.006347,0.7491,0
102,1,50000,105.92,13,0.029121,3.3868,0
102,1,50000,105.92,46,0.014037,1.7892,0
102,1,50000,105.92,42,0.024046,3.1976,0
102,1,50000,105.92,29,0.037466,2.535,0
102,1,50000,105.92,46,0.028635,2.055,0
102,1,50000,105.92,19,0.048768,3.4763,0
102,1,50000,105.92,4,0.002432,0.2191,0
102,1,50000,105.92,30,0.010547,1.4683,0
102,1,50000,105.92,41,0.017403,1.5112,0
102,1,50000,105.92,44,0.004893,0.581,0
102,1,50000,105.92,24,0.041912,5.2757,0
102,1,50000,105.92,8,0.035292,2.6457,0
102,1,50000,105.92,44,0.001281,0.1774,0
102,1,50000,105.92,41,0.021768,2.1325,0
102,1,50000,105.92,12,0.015198,1.4248,0
102,1,50000,105.92,12,0.033034,3.0267,0
102,1,50000,105.92,42,0.014184,2.1692,0
102,1,50000,105.92,42,0.081826,7.296,0
102,1,50000,105.92,4,0.000149,0.0119,0
102,1,50000,105.92,28,0.01235,0.8696,0
102,1,50000,105.92,20,0.033466,2.651,0
102,1,50000,105.92,14,0.003707,0.5393,0
102,1,50000,105.92,0,0.024417,1.8802,0
102,1,50000,105.92,4,0.014301,2.0616,0
102,1,50000,105.92,13,0.056918,6.4008,0
102,1,50000,105.92,47,0.0899,13.9825,0
102,1,50000,105.92,10,0.016146,2.0158,0
102,1,50000,105.92,25,0.006388,1.0011,0
102,1,50000,105.92,42,0.016529,0.8954,0
102,1,50000,105.92,44,0.003627,0.4235,0
102,1,50000,105.92,41,0.001526,0.1184,0
102,1,50000,105.92,36,0.018685,1.9861,0
102,1,50000,105.92,39,0.01562,0.94,0
102,1,50000,105.92,35,0.014457,1.6277,0
102,1,50000,105.92,14,0.001432,0.1791,0
102,1,50000,105.92,20,0.0056,0.8799,0
102,1,50000,105.92,24,0.012466,1.4481,0
102,1,50000,105.92,7,0.000206,0.0242,0
102,1,50000,105.92,33,0.000587,0.0898,0
102,1,50000,105.92,23,0.052054,3.0364,1
102,1,50000,105.92,46,0.01997,3.1126,0
102,1,50000,105.92,28,0.005859,0.6832,0
102,1,50000,105.92,31,0.010032,1.4999,0
102,1,50000,105.92,9,0.018285,1.1762,0
102,1,50000,105.92,33,0.017105,1.1834,0
102,1,50000,105.92,17,0.029747,3.5453,0
102,1,50000,105.92,24,0.012396,1.8835,0
102,1,50000,105.92,47,0.054784,8.0001,0
102,1,50000,105.92,30,0.001615,0.1484,0
102,1,50000,105.92,12,0.020613,1.5163,0
102,1,50000,105.92,22,0.03652,3.1437,0
102,1,50000,105.92,43,0.006764,0.8007,0
102,1,50000,105.92,0,0.037544,2.8424,0
102,1,50000,105.92,38,0.117126,18.2241,0
102,1,50000,105.92,34,0.029631,3.5494,0
102,1,50000,105.92,46,0.016717,1.5062,0
102,1,50000,105.92,1,0.008576,1.0787,0
102,1,50000,105.92,25,0.005903,0.4298,0
102,1,50000,105.92,47,0.002046,0.1347,0
102,1,50000,105.92,16,0.032032,3.0361,0
102,1,50000,105.92,7,0.021741,1.7652,0
102,1,50000,105.92,30,0.018075,1.7428,0
102,1,50000,105.92,5,0.003838,0.4462,0
102,1,50000,105.92,8,0.044862,5.7731,0
102,1,50000,105.92,36,0.055108,4.3065,0
102,1,50000,105.92,23,0.042415,5.8535,0
102,1,50000,105.92,37,0.004583,0.4017,0
102,1,50000,105.92,27,0.015125,1.0655,0
102,1,50000,105.92,31,0.027884,2.4462,0
102,1,50000,105.92,27,0.051393,4.0091,0
102,1,50000,105.92,24,0.001625,0.2318,0
102,1,50000,105.92,32,0.011566,1.266,0
102,1,50000,105.92,2,0.046757,6.2208,0
102,1,50000,105.92,23,0.042568,5.7105,0
102,1,50000,105.92,0,0.007424,1.0208,0
102,1,50000,105.92,47,0.003273,0.1815,0
102,1,50000,105.92,31,0.024169,3.2549,0
102,1,50000,105.92,42,0.015955,1.7258,0
102,1,50000,105.92,41,0.008374,0.5883,0
102,1,50000,105.92,33,0.013625,2.0485,0
102,1,50000,105.92,44,0.002725,0.4204,0
102,1,50000,105.92,2,0.011012,1.1029,0
102,1,50000,105.92,39,0.009427,1.268,0
102,1,50000,105.92,6,1.3e-05,0.0018,0
102,1,50000,105.92,23,0.005972,0.8609,0
102,1,50000,105.92,24,0.012478,0.8926,0
102,1,50000,105.92,47,0.020689,2.1332,0
102,1,50000,105.92,9,0.043815,4.5352,0
102,1,50000,105.92,41,0.028192,3.8843,0
102,1,50000,105.92,26,0.018045,2.1284,1
102,1,50000,105.92,16,0.00581,0.4284,0
102,1,50000,105.92,47,0.015262,2.2679,0
102,1,50000,105.92,47,0.00353,0.3339,0
102,1,50000,105.92,17,0.051792,7.1787,0
102,1,50000,105.92,5,0.018103,1.2799,0
102,1,50000,105.92,19,0.001954,0.2743,0
102,1,50000,105.92,45,0.001073,0.1498,0
102,1,50000,105.92,19,0.000891,0.0528,0
102,1,50000,105.92,3,0.006697,0.6597,0
102,1,50000,105.92,24,0.012832,1.0435,0
102,1,50000,105.92,16,0.023728,2.9944,0
102,1,50000,105.92,33,0.001487,0.2204,0
102,1,50000,105.92,23,0.074796,9.5399,0
102,1,50000,105.92,30,0.013248,1.5362,0
102,1,50000,105.92,46,0.002338,0.2261,0
102,1,50000,105.92,46,0.04371,5.2345,0
102,1,50000,105.92,3,0.00219,0.2008,0
102,1,50000,105.92,33,0.009386,1.3315,0
102,1,50000,105.92,20,0.004085,0.3697,0
102,1,50000,105.92,12,0.013334,0.9086,0
102,1,50000,105.92,40,0.042335,6.3748,0
102,1,50000,105.92,34,0.001479,0.1685,0
102,1,50000,105.92,33,0.001988,0.2808,0
102,1,50000,105.92,26,0.008119,1.1635,0
102,1,50000,105.92,22,0.005766,0.4526,0
102,1,50000,105.92,2,0.004626,0.707,0
102,1,50000,105.92,8,0.01264,1.3019,0
102,1,50000,105.92,10,0.059382,4.8961,0
102,1,50000,105.92,42,0.004813,0.3226,1
102,1,50000,105.92,24,0.003386,0.4461,0
102,1,50000,105.92,10,0.009114,1.2059,0
102,1,50000,105.92,5,0.029613,2.7644,0
102,1,50000,105.92,6,0.034667,4.2167,0
102,1,50000,105.92,15,0.010126,0.7732,0
102,1,50000,105.92,0,0.010269,1.1618,0
102,1,50000,105.92,9,0.000257,0.0346,0
102,1,50000,105.92,46,0.017754,2.5991,0
102,1,50000,105.92,30,0.007955,0.9613,0
102,1,50000,105.92,39,0.003995,0.4439,0
102,1,50000,105.92,4,0.017969,2.0948,0
102,1,50000,105.92,26,0.022326,2.3207,0
102,1,50000,105.92,2,0.007069,0.5139,0
102,1,50000,105.92,8,0.027339,4.2618,0
102,1,50000,105.92,37,0.01657,1.6671,0
102,1,50000,105.92,39,0.047793,4.3938,0
102,1,50000,105.92,30,0.03639,3.3562,0
102,1,50000,105.92,30,0.00953,1.2066,0
102,1,50000,105.92,4,0.035186,2.6917,0
102,1,50000,105.92,29,5.7e-05,0.0067,0
102,1,50000,105.92,35,0.006115,0.5286,0
102,1,50000,105.92,26,0.00022,0.0269,0
102,1,50000,105.92,25,0.037176,2.2253,0
102,1,50000,105.92,0,0.047299,3.0303,0
102,1,50000,105.92,12,0.034397,3.6582,0
102,1,50000,105.92,24,0.019969,1.3409,0
102,1,50000,105.92,26,0.013348,1.9789,0
102,1,50000,105.92,39,0.001182,0.1605,0
102,1,50000,105.92,22,0.009608,1.4039,0
102,1,50000,105.92,37,0.009809,0.633,0
102,1,50000,105.92,15,0.04904,6.62,0
102,1,50000,105.92,24,0.007707,1.0842,0
102,1,50000,105.92,32,0.001064,0.1457,0
102,1,50000,105.92,16,0.002811,0.2184,0
102,1,50000,105.92,36,0.035274,5.5831,0
102,1,50000,105.92,4,0.005997,0.3461,0
102,1,50000,105.92,3,0.0081,0.7125,0
102,1,50000,105.92,2,0.026223,2.1441,0
102,1,50000,105.92,46,0.013697,1.2419,0
102,1,50000,105.92,2,0.015478,2.3708,0
102,1,50000,105.92,39,0.022023,1.7588,0
102,1,50000,105.92,0,0.035751,2.721,0
102,1,50000,105.92,47,0.023669,3.5916,0
102,1,50000,105.92,0,0.009186,0.5708,0
102,1,50000,105.92,39,0.017642,1.7759,0
102,1,50000,105.92,2,0.017921,1.86,0
102,1,50000,105.92,40,0.003252,0.2567,0
102,1,50000,105.92,4,0.021308,2.3052,0
102,1,50000,105.92,0,0.037367,5.3864,0
102,1,50000,105.92,3,0.01035,0.5646,0
102,1,50000,105.92,22,0.026023,2.7976,0
102,1,50000,105.92,5,0.060686,6.0765,0
102,1,50000,105.92,4,0.003596,0.4568,0
102,1,50000,105.92,18,0.029832,3.1447,0
102,1,50000,105.92,6,0.03313,4.6907,0
102,1,50000,105.92,9,0.009031,1.3385,0
102,1,50000,105.92,34,0.030754,2.2462,0
102,1,50000,105.92,13,0.038264,4.4465,0
102,1,50000,105.92,6,0.006332,0.5496,0
102,1,50000,105.92,1,0.000169,0.0123,0
102,1,50000,105.92,35,0.018923,1.8671,0
102,1,50000,105.92,20,0.008257,0.9888,0
102,1,50000,105.92,19,0.006952,1.069,0
102,1,50000,105.92,21,0.000581,0.0891,0
102,1,50000,105.92,27,0.01464,1.212,0
102,1,50000,105.92,40,0.007654,0.74,0
102,1,50000,105.92,0,0.002864,0.2837,1
102,1,50000,105.92,5,0.006211,0.6433,0
102,1,50000,105.92,20,0.008397,0.6325,0
102,1,50000,105.92,31,0.005463,0.6658,0
102,1,50000,105.92,20,0.014146,1.9375,0
102,1,50000,105.92,0,0.016524,1.628,0
102,1,50000,105.92,24,0.019853,1.8915,0
102,1,50000,105.92,32,0.000793,0.0955,0
102,1,50000,105.92,27,0.000173,0.0122,0
102,1,50000,105.92,6,0.009678,1.112,0
102,1,50000,105.92,0,0.019536,2.497,0
102,1,50000,105.92,24,0.000171,0.02,0
102,1,50000,105.92,37,0.001901,0.2258,0
102,1,50000,105.92,18,0.021346,2.5082,0
102,1,50000,105.92,35,0.003964,0.3446,0
102,1,50000,105.92,8,0.017314,2.5426,0
102,1,50000,105.92,26,0.01718,1.0802,0
102,1,50000,105.92,4,0.022406,2.6734,0
102,1,50000,105.92,16,0.011812,1.4192,0
102,1,50000,105.92,25,0.002386,0.2792,0
102,1,50000,105.92,0,0.003583,0.2913,0
102,1,50000,105.92,22,0.019992,1.3164,0
102,1,50000,105.92,39,0.022331,1.3043,0
102,1,50000,105.92,18,0.022472,1.8531,0
102,1,50000,105.92,23,0.006173,0.7646,0
102,1,50000,105.92,4,0.017353,2.4993,0
102,1,50000,105.92,11,0.005875,0.8023,0
102,1,50000,105.92,3,0.00666,0.8024,0
102,1,50000,105.92,43,0.004704,0.5296,0
102,1,50000,105.92,46,0.008231,1.044,0
102,1,50000,105.92,44,0.013633,0.8712,0
102,1,50000,105.92,34,0.03439,2.7047,0
102,1,50000,105.92,36,0.090168,10.683,0
102,1,50000,105.92,42,0.015061,1.5502,0
102,1,50000,105.92,14,0.000629,0.0662,0
102,1,50000,105.92,6,0.015291,2.3801,0
102,1,50000,105.92,0,0.054632,3.8295,0
102,1,50000,105.92,19,0.002837,0.3912,0
