deliveryPeriodIndex,advertiserCategoryIndex,realCPA,cum_cost,timeStepIndex
7.0,0.0,43.83866887996088,1565.7825265291788,0.0
7.0,0.0,43.88033411871816,1575.862781204459,0.0
7.0,0.0,43.932051132793056,1585.9187355119534,0.0
7.0,0.0,43.982221570008484,1595.9681391837612,0.0
7.0,0.0,44.02772530310033,1605.9952555651282,0.0
7.0,0.0,44.0806643289135,1616.0530877963674,0.0
7.0,0.0,44.12732221216523,1626.0831261330352,0.0
7.0,0.0,44.166408856427125,1636.1264411195384,0.0
7.0,0.0,44.21175885937283,1646.140138589203,0.0
7.0,0.0,44.2549037557037,1656.2035878467511,0.0
7.0,0.0,44.296947997132705,1666.2050677178827,0.0
7.0,0.0,44.34351078323134,1676.243091468077,0.0
7.0,0.0,44.39140188652943,1686.2930392693993,0.0
7.0,0.0,44.44160183996389,1696.3240172357862,0.0
7.0,0.0,44.488125307824895,1706.3433743901285,0.0
7.0,0.0,44.538115428831794,1716.3699583184143,0.0
7.0,0.0,44.58749397516615,1726.4185144566345,0.0
7.0,0.0,44.63508717026957,1736.5201774126658,0.0
7.0,0.0,44.682231347355525,1746.5671412561483,0.0
7.0,0.0,44.73609057597566,1756.6218023507356,0.0
7.0,0.0,44.78163982658413,1766.6448176686383,0.0
7.0,0.0,44.826974087476366,1776.6554431154625,0.0
7.0,0.0,44.86620942248708,1786.6734743486525,0.0
7.0,0.0,44.91456996858457,1796.6799416545696,0.0
7.0,0.0,44.96397410156319,1806.6967747044516,0.0
7.0,0.0,45.01216639644174,1816.7018569832828,0.0
7.0,0.0,45.059625904476995,1826.7203178515304,0.0
7.0,0.0,45.106524935272446,1836.7631857168628,0.0
7.0,0.0,45.15021351308508,1846.8112392659868,0.0
7.0,0.0,45.20152541788303,1856.8254640213213,0.0
7.0,0.0,45.25029373962209,1866.8719204838978,0.0
7.0,0.0,45.299496722762676,1876.9278735724454,0.0
7.0,0.0,45.345999948636,1886.9346923188218,0.0
7.0,0.0,45.39632219921955,1896.9503843095338,0.0
7.0,0.0,45.44120056541323,1907.0119331624512,0.0
7.0,0.0,45.492841739312055,1917.0422206062347,0.0
7.0,0.0,45.54114524461023,1927.1095775687697,0.0
7.0,0.0,45.592720011252155,1937.120351763502,0.0
7.0,0.0,45.641419674356555,1947.197474599081,0.0
7.0,0.0,45.690134185832314,1957.204783652042,0.0
7.0,0.0,45.73295964181856,1967.2408874876867,0.0
7.0,0.0,45.78581884708649,1977.2427290398512,0.0
7.0,0.0,45.83240077322192,1987.2761097394,0.0
7.0,0.0,45.874422206908704,1997.3151033242395,0.0
7.0,0.0,45.92908393065611,2007.4134407268364,0.0
7.0,0.0,45.98151050882102,2017.4234962207615,0.0
7.0,0.0,46.02398385863188,2027.462856193244,0.0
7.0,0.0,46.07456472378532,2037.479018824647,0.0
7.0,0.0,46.12062583836121,2047.4836801879262,0.0
7.0,0.0,46.17838077463488,2057.5144132521787,0.0
7.0,0.0,46.22349246526187,2067.525357247018,0.0
7.0,0.0,46.266263347156666,2077.5537095303653,0.0
7.0,0.0,46.31564155435407,2087.618328592627,0.0
7.0,0.0,46.36037403978922,2097.68230789963,0.0
7.0,0.0,46.4047458019039,2107.710548064145,0.0
7.0,0.0,46.45832011718112,2117.7339808863007,0.0
7.0,0.0,46.51036044383781,2127.8251332586547,0.0
7.0,0.0,46.55658043099879,2137.831624714146,0.0
7.0,0.0,46.60571011675849,2147.9104968824568,0.0
7.0,0.0,46.647908957963075,2157.9182851676765,0.0
7.0,0.0,46.692601113130664,2167.9478374326236,0.0
7.0,0.0,46.73503350259861,2177.9519221787887,0.0
7.0,0.0,46.7776646700173,2187.955635099374,0.0
7.0,0.0,46.81812902535487,2197.991596366007,0.0
7.0,0.0,46.860096466299204,2208.036194154346,0.0
7.0,0.0,46.90887129350313,2218.053991457778,0.0
7.0,0.0,46.95488185935199,2228.0857216672875,0.0
7.0,0.0,46.996264764326725,2238.141108872625,0.0
7.0,0.0,47.04571555894172,2248.1662149658528,0.0
7.0,0.0,47.087676673587744,2258.2196385241914,0.0
7.0,0.0,47.13837642804129,2268.256856963444,0.0
7.0,0.0,47.1825841555721,2278.3421768762223,0.0
7.0,0.0,47.22012353267475,2288.3544543663024,0.0
7.0,0.0,47.26426011333683,2298.391894673483,0.0
7.0,0.0,47.301778301134725,2308.4395877481693,0.0
7.0,0.0,47.341724769554574,2318.492346447242,0.0
7.0,0.0,47.38846492629013,2328.5313534885627,0.0
7.0,0.0,47.43107290579726,2338.571968963784,0.0
7.0,0.0,47.47756780551134,2348.6031265822476,0.0
7.0,0.0,47.52240903157435,2358.6786463845924,0.0
7.0,0.0,47.564523469301356,2368.7078424744154,0.0
7.0,0.0,47.6119091764217,2378.7591855184105,0.0
7.0,0.0,47.65645331195965,2388.83077731938,0.0
7.0,0.0,47.696154468179834,2398.840195138316,0.0
7.0,0.0,47.73828608892982,2408.882840048458,0.0
7.0,0.0,47.78056628399952,2418.894300395412,0.0
7.0,0.0,47.81651659349999,2428.9101898583613,0.0
7.0,0.0,47.857078900348675,2438.935992459461,0.0
7.0,0.0,47.90161274185704,2448.9728670674835,0.0
7.0,0.0,47.94708450390007,2458.992452472403,0.0
7.0,0.0,47.98572395620983,2469.0316616183522,0.0
7.0,0.0,48.028421730027496,2479.073876697633,0.0
7.0,0.0,48.06711818119011,2489.0860411321214,0.0
7.0,0.0,48.1132883017855,2499.1607300934415,0.0
7.0,0.0,48.15820783806382,2509.184853772538,0.0
7.0,0.0,48.206928392616355,2519.2264000498303,0.0
7.0,0.0,48.24428477476453,2529.242760567397,0.0
7.0,0.0,48.296592011118896,2539.2919150557245,0.0
7.0,0.0,48.33292364093122,2549.360169954656,0.0
7.0,0.0,48.37472431162846,2559.3797770818537,0.0
7.0,0.0,48.4144177701692,2569.401477743674,0.0
7.0,0.0,48.44911816334246,2579.4095419596943,0.0
7.0,0.0,48.49117492364093,2589.4264950762495,0.0
7.0,0.0,48.53233729550559,2599.490147988843,0.0
7.0,0.0,48.56973609781576,2609.5349468004047,0.0
7.0,0.0,48.61333832948609,2619.560070706303,0.0
7.0,0.0,48.651685734052236,2629.61515217659,0.0
7.0,0.0,48.68936196255292,2639.6439570239777,0.0
7.0,0.0,48.72995868391897,2649.6950703506714,0.0
7.0,0.0,48.774051525415686,2659.7189354180673,0.0
7.0,0.0,48.80975452119975,2669.755968632579,0.0
7.0,0.0,48.848489727145,2679.797067444171,0.0
7.0,0.0,48.88764628428681,2689.800786703179,0.0
7.0,0.0,48.92658311637283,2699.8289061603627,0.0
7.0,0.0,48.96522151916534,2709.881161087087,0.0
7.0,0.0,49.01013178967827,2719.9787633573515,0.0
7.0,0.0,49.04657248404174,2729.9979740212957,0.0
7.0,0.0,49.08371023987127,2740.0179693405516,0.0
7.0,0.0,49.12147922736374,2750.0198941199733,0.0
7.0,0.0,49.160357014201225,2760.062702066538,0.0
7.0,0.0,49.20113381656484,2770.132109626196,0.0
7.0,0.0,49.23821910305269,2780.1434082530245,0.0
7.0,0.0,49.27644938017869,2790.1691103978856,0.0
7.0,0.0,49.31124411435292,2800.197731370289,0.0
7.0,0.0,49.34561487193347,2810.230792907327,0.0
7.0,0.0,49.38766234934663,2820.276444104127,0.0
7.0,0.0,49.414422501749016,2830.321637670785,0.0
7.0,0.0,49.441843222185575,2840.33162214331,0.0
7.0,0.0,49.483857764533106,2850.403125996969,0.0
7.0,0.0,49.52052016223458,2860.46728418086,0.0
7.0,0.0,49.55785690569575,2870.5196471123836,0.0
7.0,0.0,49.595802972782,2880.586412657929,0.0
7.0,0.0,49.62695703497691,2890.6073066991685,0.0
7.0,0.0,49.65562917980744,2900.6513635092556,0.0
7.0,0.0,49.692214317843884,2910.716831700688,0.0
7.0,0.0,49.72179517473314,2920.754224083191,0.0
7.0,0.0,49.75876460637661,2930.778983547557,0.0
7.0,0.0,49.785150100888885,2940.835061181673,0.0
7.0,0.0,49.816214212696906,2950.8392171313226,0.0
7.0,0.0,49.84800859274218,2960.8742748920317,0.0
7.0,0.0,49.88386883406145,2970.9181634313068,0.0
7.0,0.0,49.91431613688332,2980.923950255927,0.0
7.0,0.0,49.94255832168618,2990.9802913707695,0.0
7.0,0.0,49.9820324375915,3001.0565808081633,0.0
7.0,0.0,50.01416978240616,3011.0842685014672,0.0
7.0,0.0,50.052266141432014,3021.0851119728914,0.0
7.0,0.0,50.08738216586312,3031.1403954646235,0.0
7.0,0.0,50.118567863579344,3041.173632783039,0.0
7.0,0.0,50.151454602444375,3051.230148801378,0.0
7.0,0.0,50.185254225372454,3061.295906536895,0.0
7.0,0.0,50.22361080212877,3071.34281853344,0.0
7.0,0.0,50.258003690252785,3081.357097016321,0.0
7.0,0.0,50.28912564181862,3091.376641724044,0.0
7.0,0.0,50.32645153765088,3101.380203540233,0.0
7.0,0.0,50.36603187788113,3111.4354422970287,0.0
7.0,0.0,50.40027854315401,3121.5169698947534,0.0
7.0,0.0,50.432562297696286,3131.5439502001645,0.0
7.0,0.0,50.46217054556119,3141.5972058815555,0.0
7.0,0.0,50.50134795836558,3151.6145067857565,0.0
7.0,0.0,50.53774974436711,3161.703815986673,0.0
7.0,0.0,50.570936306026844,3171.7178609236535,0.0
7.0,0.0,50.61148127344504,3181.731693514531,0.0
7.0,0.0,50.64892367892566,3191.76834505427,0.0
7.0,0.0,50.684044259783704,3201.8406871492843,0.0
7.0,0.0,50.7199812038059,3211.8758501622115,0.0
7.0,0.0,50.75795471767439,3221.938219315353,0.0
7.0,0.0,50.796460642747334,3231.9524046497295,0.0
7.0,0.0,50.832838031743194,3242.015119619833,0.0
7.0,0.0,50.86700080163032,3252.0177855359693,0.0
7.0,0.0,50.904284502298125,3262.095641652992,0.0
7.0,0.0,50.947929548339985,3272.1582589690106,0.0
7.0,0.0,50.98138612284765,3282.1991279206513,0.0
7.0,0.0,51.01715007566902,3292.206991482389,0.0
7.0,0.0,51.055072009152674,3302.2075741652625,0.0
7.0,0.0,51.084281096806286,3312.2791816190474,0.0
7.0,0.0,51.121287197143495,3322.3008866223568,0.0
7.0,0.0,51.15670848326224,3332.308110437985,0.0
7.0,0.0,51.19147178338098,3342.309666968844,0.0
7.0,0.0,51.222616339210106,3352.333887171522,0.0
7.0,0.0,51.259376949768395,3362.400870405589,0.0
7.0,0.0,51.299808983101094,3372.407984676544,0.0
7.0,0.0,51.33693590729997,3382.4118815497945,0.0
7.0,0.0,51.37181437164896,3392.4404659847787,0.0
7.0,0.0,51.41031928834028,3402.45501313667,0.0
7.0,0.0,51.444128152733455,3412.505407596052,0.0
7.0,0.0,51.486410017672526,3422.5756808266506,0.0
7.0,0.0,51.5233313031993,3432.615660359828,0.0
7.0,0.0,51.557355248199976,3442.670662820543,0.0
7.0,0.0,51.590329333977714,3452.7275413833436,0.0
7.0,0.0,51.63169318467851,3462.794194171275,0.0
7.0,0.0,51.66786732880639,3472.8656488878805,0.0
7.0,0.0,51.705121528648796,3482.915964426689,0.0
7.0,0.0,51.731294430842354,3492.920903714327,0.0
7.0,0.0,51.76745895403672,3502.946495978391,0.0
7.0,0.0,51.80379011928609,3512.9515223579274,0.0
7.0,0.0,51.83800550872124,3522.994598133167,0.0
7.0,0.0,51.872335808085815,3533.0050987441055,0.0
7.0,0.0,51.90882209829915,3543.0554205982075,0.0
7.0,0.0,51.940366038003724,3553.0765929473987,0.0
7.0,0.0,51.975549054688315,3563.0868769769445,0.0
7.0,0.0,52.01327321431983,3573.132310651714,0.0
7.0,0.0,52.04813144387285,3583.149513458554,0.0
7.0,0.0,52.08464746624259,3593.1904146252823,0.0
7.0,0.0,52.11689379723192,3603.202126320877,0.0
7.0,0.0,52.14961182010768,3613.2050959724047,0.0
7.0,0.0,52.18454897362896,3623.2337165068325,0.0
7.0,0.0,52.22160734042815,3633.2543291931597,0.0
7.0,0.0,52.259037625300465,3643.3168910385066,0.0
7.0,0.0,52.2918080038622,3653.324839904769,0.0
7.0,0.0,52.330473958532025,3663.328608622434,0.0
7.0,0.0,52.362430508191196,3673.3830831942723,0.0
7.0,0.0,52.396625207568206,3683.3830858254278,0.0
7.0,0.0,52.43383866113624,3693.4171499498284,0.0
7.0,0.0,52.46685942711058,3703.4334441609544,0.0
7.0,0.0,52.50019334884716,3713.4769537017787,0.0
7.0,0.0,52.530585269859095,3723.520593523643,0.0
7.0,0.0,52.56797265384777,3733.5838680533384,0.0
7.0,0.0,52.60907090337929,3743.654838396368,0.0
7.0,0.0,52.6421129131747,3753.6653200209753,0.0
7.0,0.0,52.67901656404364,3763.6947205741153,0.0
7.0,0.0,52.70863971952344,3773.6954107187116,0.0
7.0,0.0,52.74357800534837,3783.7096111474903,0.0
7.0,0.0,52.7730319230975,3793.7410635883566,0.0
7.0,0.0,52.80386606659527,3803.7663699662135,0.0
7.0,0.0,52.83747541016943,3813.784764815977,0.0
7.0,0.0,52.86752577502294,3823.8480943724076,0.0
7.0,0.0,52.89715738494266,3833.8628553491976,0.0
7.0,0.0,52.93865812546175,3843.887418965599,0.0
7.0,0.0,52.974002493614634,3853.9018853031607,0.0
7.0,0.0,53.00997454498607,3863.9749378554147,0.0
7.0,0.0,53.04160630750328,3874.012961249178,0.0
7.0,0.0,53.07378633078718,3884.017840563927,0.0
7.0,0.0,53.10633187045449,3894.0221570248905,0.0
7.0,0.0,53.13969878317159,3904.079686792235,0.0
7.0,0.0,53.1727101502912,3914.1312975637925,0.0
7.0,0.0,53.21066471707247,3924.15088610198,0.0
7.0,0.0,53.24095467272583,3934.2014076114237,0.0
7.0,0.0,53.277183406109486,3944.207972497469,0.0
7.0,0.0,53.30902258832441,3954.275078253254,0.0
7.0,0.0,53.340938867775115,3964.2850503983314,0.0
7.0,0.0,53.37838607114119,3974.3365514589987,0.0
7.0,0.0,53.40978896639204,3984.397755816509,0.0
7.0,0.0,53.446128464924115,3994.441678373109,0.0
7.0,0.0,53.4771366533487,4004.449946020878,0.0
7.0,0.0,53.5073155713279,4014.478766752474,0.0
7.0,0.0,53.53771288631785,4024.530879998103,0.0
7.0,0.0,53.56845626939865,4034.5469811205685,0.0
7.0,0.0,53.602569865914,4044.5562773758134,0.0
7.0,0.0,53.63203692025221,4054.581815976163,0.0
7.0,0.0,53.66242941896241,4064.6080362041807,0.0
7.0,0.0,53.700206404575354,4074.6380769232555,0.0
7.0,0.0,53.73474152918318,4084.670903507605,0.0
7.0,0.0,53.76779815941258,4094.702196367568,0.0
7.0,0.0,53.80166040403275,4104.7308274671705,0.0
7.0,0.0,53.83336800440326,4114.736655109377,0.0
7.0,0.0,53.85932637323383,4124.8544362029825,0.0
7.0,0.0,53.89086033505237,4134.915502126629,0.0
7.0,0.0,53.92528639519882,4144.974645948959,0.0
7.0,0.0,53.9541663571946,4155.0281756816175,0.0
7.0,0.0,53.989213480985136,4165.0658339862275,0.0
7.0,0.0,54.02316995051484,4175.083310017547,0.0
7.0,0.0,54.05827663267364,4185.143587324035,0.0
7.0,0.0,54.08516502055074,4195.208541041234,0.0
7.0,0.0,54.11325690536082,4205.227514723503,0.0
7.0,0.0,54.14051429459433,4215.261535185923,0.0
7.0,0.0,54.17167735552765,4225.299095125127,0.0
7.0,0.0,54.20791365262785,4235.332251890754,0.0
7.0,0.0,54.238610633521745,4245.403144265073,0.0
7.0,0.0,54.264877680396545,4255.404641174296,0.0
7.0,0.0,54.29326872364292,4265.422605267592,0.0
7.0,0.0,54.32552203102585,4275.482553145413,0.0
7.0,0.0,54.36325041598191,4285.519745527249,0.0
7.0,0.0,54.39321588066745,4295.520185850414,0.0
7.0,0.0,54.42659794017433,4305.591921585306,0.0
7.0,0.0,54.46190876427711,4315.664764721793,0.0
7.0,0.0,54.49253229962807,4325.701598258167,0.0
7.0,0.0,54.51963815039745,4335.712990979354,0.0
7.0,0.0,54.54782023012616,4345.785970566483,0.0
7.0,0.0,54.57997929428229,4355.815075211956,0.0
7.0,0.0,54.60842222722453,4365.837426390847,0.0
7.0,0.0,54.641871947354026,4375.896120807325,0.0
7.0,0.0,54.66997387548479,4385.968044640964,0.0
7.0,0.0,54.70279744960424,4396.0011375016265,0.0
7.0,0.0,54.73719628413551,4406.066139632982,0.0
7.0,0.0,54.76653857338725,4416.079899430528,0.0
7.0,0.0,54.79878138661581,4426.094165027542,0.0
7.0,0.0,54.83088435477933,4436.127605762283,0.0
7.0,0.0,54.8589547490331,4446.23400299916,0.0
7.0,0.0,54.89154741053077,4456.310709055079,0.0
7.0,0.0,54.919261707113826,4466.341442948265,0.0
7.0,0.0,54.95404457129659,4476.389116669194,0.0
7.0,0.0,54.986214777009266,4486.432232173688,0.0
7.0,0.0,55.0201596083594,4496.469095656157,0.0
7.0,0.0,55.05101003690693,4506.47971658589,0.0
7.0,0.0,55.07777774994501,4516.547456851727,0.0
7.0,0.0,55.10952861994506,4526.625725195742,0.0
7.0,0.0,55.14256068080209,4536.681613537267,0.0
7.0,0.0,55.17268141965474,4546.696375928678,0.0
7.0,0.0,55.20028989507334,4556.738642690002,0.0
7.0,0.0,55.228039130138406,4566.74522266884,0.0
7.0,0.0,55.255904759374026,4576.807777195097,0.0
7.0,0.0,55.28621505894296,4586.808881608576,0.0
7.0,0.0,55.31450668063371,4596.86387133445,0.0
7.0,0.0,55.34173460748376,4606.927945396352,0.0
7.0,0.0,55.370419290762705,4616.9930430666,0.0
7.0,0.0,55.3982508420957,4627.028524321155,0.0
7.0,0.0,55.4277901287794,4637.103865134155,0.0
7.0,0.0,55.45424057600275,4647.109172371229,0.0
7.0,0.0,55.48208873766913,4657.119468142629,0.0
7.0,0.0,55.51329815898591,4667.179598733398,0.0
7.0,0.0,55.542722840891535,4677.198006771746,0.0
7.0,0.0,55.572238704726836,4687.224755038256,0.0
7.0,0.0,55.605759172537724,4697.2794052687605,0.0
7.0,0.0,55.635411814780255,4707.305888069907,0.0
7.0,0.0,55.66690039596473,4717.3777481912375,0.0
7.0,0.0,55.698897145475485,4727.410904559025,0.0
7.0,0.0,55.72492931876366,4737.496700434303,0.0
7.0,0.0,55.74975121471024,4747.531649820413,0.0
7.0,0.0,55.7781717886394,4757.553998195808,0.0
7.0,0.0,55.806497356697506,4767.569980213102,0.0
7.0,0.0,55.840186359097565,4777.571999947423,0.0
7.0,0.0,55.87006785655655,4787.572849571514,0.0
7.0,0.0,55.89852368630586,4797.576047677494,0.0
7.0,0.0,55.92349795318158,4807.662734496367,0.0
7.0,0.0,55.9558887600637,4817.736586903868,0.0
7.0,0.0,55.984483078892296,4827.794818061831,0.0
7.0,0.0,56.01277956926418,4837.845141892719,0.0
7.0,0.0,56.042166189255475,4847.904989820376,0.0
7.0,0.0,56.06986652017148,4857.983399121605,0.0
7.0,0.0,56.097935055507826,4868.000684205469,0.0
7.0,0.0,56.12555608302162,4878.023321841169,0.0
7.0,0.0,56.15359126015717,4888.030664134677,0.0
7.0,0.0,56.17795413433421,4898.033714870558,0.0
7.0,0.0,56.20389358720459,4908.072731446681,0.0
7.0,0.0,56.23443135808974,4918.145345574071,0.0
